,TPM_p,UMI_p,TPM_logp,UMI_logp
SMIM11,0.4195856234545965,0.24112173381032484,0.3771794007485027,0.6177636421796195
ALDH3A2,0.41961918463653813,0.432099857517636,0.37714466444577743,0.3644158768947746
SMYD2,0.4197961777563496,0.27696988183033733,0.3769615199863075,0.557567454278666
ZNF250,0.4198342090882603,0.18930511427468605,0.3769221769661921,0.7228376529602807
RNF113A,0.4200401660413522,0.39961275252663464,0.37670917851623575,0.39836066092759614
CCDC138,0.4200973420354557,0.5901823723857139,0.37665006624345637,0.22901376618465488
VRK3,0.4201508795801788,0.4336920522905474,0.37659472293018004,0.36281853652770973
ZNF839,0.4201682213762723,0.33947311935727387,0.3765767977245238,0.4691946089445751
RP3-469D22.1,0.4204380887249326,0.22391451867898463,0.3762979468451355,0.649917745734316
AC007000.11,0.4205705735184413,0.1835028792403816,0.37616111730266827,0.7363571170881873
ARL5A,0.4206175759257851,0.30274016748979726,0.37611258384156254,0.518929953137076
AKAP8,0.4206733577953127,0.6821998030536502,0.37605499197365916,0.1660884103064071
NBPF24,0.4208416902174017,0.28361512392530036,0.3758812438198112,0.5472706138903385
RP11-498C9.15,0.4208957839370421,0.3723761722178811,0.37582542450630996,0.42901811664173767
RN7SL55P,0.421010465122145,0.6418027218060762,0.37570710870515744,0.1925984454473499
ORMDL2,0.4211664062663345,0.596990956773362,0.37554627698085347,0.224032247519163
RP11-96H19.1,0.4211965466223788,0.39382212427899654,0.37551519823914636,0.4046998895630969
ZNF286B,0.42122445454489,0.2852236132922012,0.3754864234181587,0.5448145226561233
RP11-120B7.1,0.4212446982322302,0.46209457673325327,0.37546555209799715,0.33526912844871143
PSPN,0.421299688425089,0.54945033344511,0.375408862058328,0.2600715587192545
PRUNE,0.4213542479719181,0.328441977335442,0.3753526232890476,0.4835413419298829
RBM8A,0.4215624366784435,0.42554824338671027,0.37513809388199343,0.371051197861504
ATP6V1H,0.421631208968114,0.4154823503788705,0.3750672503073717,0.38144742024537853
CYTH4,0.42181070411430854,0.17398724847772265,0.3748824035467628,0.7594825799857499
GMCL1,0.4218406990225474,0.4929729911133459,0.3748515220165706,0.30717687409347055
OSBP,0.42186448352201544,0.5528254056573273,0.37482703603001927,0.2574120067278273
TM9SF2,0.42216016630957776,0.8428852935723599,0.3745227477410197,0.07423152354620649
UBBP4,0.42229957037339694,0.8770172614300348,0.3743793604044977,0.05699185877758549
GART,0.42284517806070576,0.6918511984026432,0.3738186175465673,0.15998730245319046
YES1,0.4230911579919733,0.4687231799914261,0.3735660507155508,0.32908356857614113
GPN1,0.4232424301910611,0.5057700235690559,0.37341080062753323,0.2960469143833451
ZNF22,0.42329579521692406,0.12949241195111189,0.37335604554242546,0.8877556798013597
AMFR,0.4234661849424295,0.37352829475241267,0.3731812636785896,0.42767649481401615
CHD8,0.423483870347264,0.27318941068144864,0.37316312642555327,0.5635361387084529
ANKRA2,0.4235052433000719,0.36388714797887717,0.3731412084213691,0.4390332828595479
LAMTOR3,0.4236162206000642,0.5993061429606179,0.3730274187670331,0.2223512707096123
CPEB2,0.42363310677731936,0.5792733629318298,0.3730101072782745,0.23711644146070981
DVL1,0.423700389177014,0.23930029672643455,0.3729411370909338,0.6210567628718394
GAPVD1,0.4243027002278674,0.3502596320114217,0.37232420440983655,0.45560991293899783
EPG5,0.4243795439798439,0.4486055129082992,0.372245558207984,0.3481353936800635
ZSCAN16-AS1,0.4246157328217999,0.5765038488567756,0.3720039184340119,0.23919778892144258
UIMC1,0.4246179081527015,0.5596721112746936,0.3720016935240194,0.2520663336529882
FAM13B,0.42473065209501193,0.33806946543053196,0.37188639557782227,0.47099405311438014
COMMD4,0.42480945795207337,0.5625186500216062,0.37180582269242973,0.24986307416379927
ZNF41,0.42501240241911586,0.16884897261190454,0.3715983964824089,0.7725015775535213
SEC11A,0.4250152087422093,0.5042069795668558,0.37159552887995,0.2973911468261901
WDR37,0.42529257093595574,0.26856558747106224,0.3713122035302738,0.5709496362275472
HSDL2,0.42548569704101336,0.35550281675545514,0.37111503440563676,0.4491569538751298
EME2,0.42611180999746445,0.35936730633692343,0.3704764288465962,0.444461435639161
AP3M1,0.4262645385077538,0.5456755439852908,0.3703207953636303,0.2630655099336247
MCM4,0.4263670997038075,0.6623269591432235,0.37021631469525684,0.17892756721062048
PRDX6,0.4266374819399855,0.40529711486923226,0.36994099257006213,0.39222648779749214
ECI2,0.42674435004858025,0.29480215278873384,0.36983222008778743,0.5304693493718257
TLE4,0.42698577733035414,0.49996984852775805,0.3695865908527686,0.30105618568968884
SPCS3,0.4269871540313125,0.38445327824858433,0.36958519058911277,0.41515643149775094
SUN1,0.42726268247917043,0.31269998867844484,0.3693050372111494,0.5048721344810483
MEN1,0.4276733793129631,0.49172083106932496,0.36888778172189657,0.30828139303823116
MRPS28,0.4276745018603918,0.52853992480411,0.36888664179704334,0.27692220141763535
ELL,0.42778607470961627,0.1341011481785698,0.368773356686425,0.8725675036884281
NIPA1,0.4278367061338755,0.6175068807098865,0.3687219579890442,0.2093581988169824
ZNF646,0.42794563962235366,0.4299714376022107,0.36861139433128554,0.366560393033779
DLEU1,0.42803188787991187,0.8493668882574651,0.36852387534567066,0.0709046735635704
TMEM14B,0.4284240181903055,0.35607592020921985,0.3681261898590417,0.44845739468816476
RP11-175I17.2,0.42846607418708527,0.9166033002597928,0.36808355968392464,0.03781858339710548
MTOR,0.42848673785767455,0.34316244295919324,0.3680626154312461,0.4645002491103548
AGPAT5,0.4284908385527285,0.3379300153304415,0.36805845917492636,0.4711732319793137
ARFIP2,0.4285944151259825,0.6295709647466292,0.3679534924070475,0.20095530946267146
FHOD1,0.4286608884433637,0.511346276475183,0.3678861402544971,0.2912849021524452
C6orf136,0.4287243580066753,0.3907694083624199,0.3678218413147159,0.4080794426488193
PKIG,0.42874892199675385,0.2799703238361442,0.3677969588942456,0.5528880003622126
TUBGCP2,0.42935331387796316,0.6556311140602151,0.3671851807369404,0.18334044444866632
NAMPTL,0.4295073762536591,0.32122135553063147,0.3670293733024634,0.4931955895427758
TNFAIP1,0.4296072274741466,0.3421223737055001,0.36692842091712125,0.46581852342058355
ZKSCAN3,0.42964813145644587,0.19249111922684115,0.36688707261797077,0.7155893023100097
PBX4,0.42975376717444747,0.5335895588025034,0.3667803076463687,0.27279267721523814
TIMM21,0.4299931032451775,0.36883451577149695,0.36653851011014105,0.43316844415937755
BTN3A3,0.4301316177782665,0.21247790587463863,0.3663986324937126,0.6726862225811399
RGPD3,0.4302986615465916,0.1109994330977503,0.3662300047978387,0.9546792392597168
PSMG1,0.4303671202252505,0.28542471410973724,0.36616091589696137,0.5445084252760599
THOC1,0.43039739192359294,0.44035519289446146,0.3661303690252727,0.3561968778671209
Y_RNA-487,0.43059572638624777,0.595030375060571,0.3659302848146233,0.22546086387736172
HDHD2,0.43102664274354774,0.44907291104864766,0.3654958842733996,0.34768314163494046
SCYL2,0.43111639630091614,0.41493405490658763,0.36540545966153865,0.38202091983221836
AIM2,0.43125928954785975,0.4079797594840481,0.36526153689044216,0.38936138240628815
ATP5A1,0.4314910499446224,0.2571224242073404,0.36502820805995334,0.5898600459365654
SUCLA2,0.4315313947475944,0.36296749938819467,0.3649876030318344,0.44013226055142923
USP8,0.43214952013626184,0.590149625049252,0.3643659649091661,0.22903786446811583
TBX21,0.43226962299691596,0.694292145223077,0.36424528269060846,0.15845774804543533
USB1,0.4322697834898511,0.24038271020694493,0.3642451214459142,0.6190967726582839
SPATA1,0.43239504671618556,0.2894387537453726,0.3641192897329485,0.5384433204492731
TCF25,0.4324089525005729,0.7394275987672715,0.3641053230874845,0.13110434363490964
RP11-95J11.1,0.43246139333292344,0.5786866818235006,0.364052656779167,0.23755651258568447
ZNF580,0.43248887040748807,0.20535916724791436,0.36402506411316865,0.6874859054408635
MFSD12,0.43248956265002714,0.35091485886163604,0.36402436898112056,0.4547982419727072
CLIP1,0.4325100100433622,0.3228097410232701,0.364003836739541,0.49105336859425214
POLR2F,0.4326351063964917,0.3778986331125471,0.36387824241965955,0.42262467895557554
NIF3L1,0.43286440490473743,0.3367686535394595,0.3636481254112284,0.4726683394657304
CASP6,0.43294823969580476,0.41186258044064405,0.3635640217948331,0.3852476638492735
CCDC66,0.43296817836226675,0.3462212406002295,0.36354402159009763,0.46064629176824984
NEDD8-MDP1,0.432997787616915,0.8513337852333478,0.3635143226494528,0.06990013126255112
QDPR,0.43314037272105865,0.4671237769637955,0.3633713340886754,0.33056802622246684
LYRM1,0.4332192078909629,0.41752883852625533,0.3632922960538224,0.3793135226228193
ZNF746,0.4332447238181838,0.6709803860881409,0.3632667175479196,0.173290174820857
PDZD11,0.43327829642266635,0.44433439393331675,0.3632330649004155,0.35229006866926027
CTD-2024I7.13,0.4340311486137082,0.3768500276254827,0.36247910185700916,0.42383144855566696
FAM35DP,0.43420935290249607,0.2574655887662383,0.36230082604466524,0.5892808078173338
RP11-35G9.3,0.43428851862037965,0.3815311429532544,0.3622216520232766,0.41847000643589655
RP11-296I10.3,0.4343356585977386,0.2962522211838103,0.3621745139568928,0.5283383847986978
MZT2A,0.4345450239735622,0.383871243757546,0.361965218869534,0.41581442017011017
ELAC1,0.4348041045177663,0.3114812805326978,0.36170636485942503,0.5065680485413787
RP11-395P17.3,0.43480832131911273,0.6468881062958185,0.3617021530209056,0.18917083373751514
ARSG,0.43492115795035025,0.4579304864256294,0.3615894643567957,0.33920044263589966
RP11-1035H13.2,0.4349531382171026,0.370075816368711,0.3615575313442954,0.43170929415585174
TRMT1L,0.4349905872030171,0.10258606111327692,0.3615201406775882,0.9889116450023161
JAKMIP1,0.4350213931670248,0.540016186397882,0.36148938510068646,0.2675932224771653
GTPBP1,0.43508394271004835,0.6881771833407552,0.3614269445654837,0.16229973060127534
PANK2,0.4352344141841278,0.6876470118418844,0.361276772088918,0.16263443988844306
CCNG1,0.43523812007282736,0.6079233534816795,0.36127307421919913,0.21615117279681365
C19orf60,0.4358704405546284,0.3938111565887328,0.36064258255218057,0.4047119845506419
DYNC1I2,0.43591640398042086,0.4372915247298155,0.3605967877289743,0.3592289397572297
TMED3,0.4362088539350386,0.17152967795597437,0.36030552358972096,0.7656607277644841
LPCAT4,0.43636104077024396,0.5380207747453813,0.36015403107589655,0.2692009544765691
CAPRIN2,0.43640101473101245,0.3890991985108906,0.36011424824967425,0.40993966378031305
FASTKD3,0.4365907858082795,0.49358460992247566,0.3599254342586857,0.3066383901619002
ENTPD4,0.4366620084778724,0.31711000747913465,0.35985459197186653,0.4987900521249586
NFATC2,0.43682338401819243,0.22444659638367548,0.3596941210399549,0.6488869760631573
PTPN9,0.43691082847714624,0.23120329611156076,0.3596071915239068,0.6360059787599053
CAT,0.4369765311605571,0.3338419705491774,0.3595418871970032,0.47645906480453015
PUM2,0.4371642176468522,0.29057714830448667,0.3593553927298604,0.536738542672173
PEMT,0.4373231336237752,0.36843636233767624,0.35919754863406334,0.43363751424258046
TCIRG1,0.4373241885217716,0.6948854444133475,0.359196501042955,0.15808678528006856
NUMB,0.4373597313652462,0.2662245843978854,0.359161205868436,0.5747518422672344
ZNF567,0.43737296690505834,0.6827189067624366,0.35914806328918353,0.16575806991981898
RP11-140K17.3,0.4373935889724728,0.5903459332911551,0.359127586854585,0.22889342413304772
TIPRL,0.43752048081612493,0.5936916881880572,0.3590016123622641,0.22643903124798556
UBE2O,0.437553482201797,0.40555778637776374,0.35896885554328634,0.3919472560842215
UBE2Q1,0.43766890829623717,0.3998005334140794,0.35885430427787574,0.3981566307815919
ARRDC1,0.4378377849986185,0.5644508478890413,0.3586867619359667,0.24837387024912386
MTND4P12,0.437975699225957,0.5708899742168811,0.3585499853517213,0.24344758386407916
MRPS10,0.4379870413680763,0.3942832360399027,0.35853873868674946,0.40419168767477925
HIRIP3,0.4380166931548328,0.6191188108215777,0.3585093378820169,0.20822600052286774
AGPAT9,0.43825493504723023,0.4243532068855871,0.35827318475678543,0.3722725114619903
BCL2L2-PABPN1,0.4382551859764868,0.5709250394034917,0.35827293609521527,0.24342090946082645
PAPSS1,0.43826178910722824,0.5195088820132585,0.3582663926891527,0.2844070229357331
CAPN1,0.4383307390135628,0.2927633550652711,0.3581980723169159,0.5334832844746944
MIR940,0.43838772720080943,0.28792744642281237,0.35814161256103416,0.5407169344208625
TTC28,0.4384300145585698,0.2975934337606366,0.35809972206254365,0.5263766554950519
MRPL17,0.4384309761224192,0.293151309936277,0.3580987695697808,0.532908160845291
EIF4B,0.43866993960934864,0.513724143492355,0.3578621251325076,0.2892700232592934
STAT4,0.4391465532283505,0.6142730224606543,0.35739052158720735,0.21163855753367514
TTC37,0.4392340196614065,0.2922510685674987,0.3573040301721512,0.5342438922375685
RNF4,0.43925666723300827,0.29506931365912326,0.35728163786788647,0.5300759535006104
RPS6KA4,0.43953358304428125,0.24647999818994198,0.357007936577436,0.6082183178804139
PTPN1,0.43954128191597175,0.6322600375684335,0.3570003295404806,0.1991042672014634
PEBP1P3,0.43957802504511645,0.4498340166749232,0.3569640265310521,0.34694770609109965
ZMYND11,0.4398228164996707,0.5743216111051812,0.356722244682199,0.2408448413766063
RP11-742N3.1,0.4398727972775277,0.5709094156571806,0.3566728949396109,0.24343279438298823
RP11-21M24.2,0.439982853770837,0.47384700777451316,0.3565642477360971,0.32436185749167706
AC024560.3,0.4400255178279405,0.5981051761863466,0.35652213730808713,0.22322243905346692
AKAP11,0.4400803297225908,0.5826411338875259,0.35646804267052434,0.23459885786530524
FTX,0.4401324938180643,0.37525104355497874,0.3564165674403567,0.42567809133109136
MARCH5,0.440313960735923,0.4706587161116186,0.3562375444417806,0.3272938942177918
ENGASE,0.440443420553876,0.349887639483121,0.35610987322115967,0.4560713996122427
MST1,0.44073925704259553,0.46586399180457816,0.3558182647665448,0.3317408563363303
LAS1L,0.4407608717670445,0.46542189490688124,0.3557969666288563,0.332153189993049
TCEA2,0.44080777827325957,0.5526838893608464,0.35575075074576457,0.25752319484225333
AC016747.3,0.4408087164617396,0.5288185827383716,0.35574982642077224,0.2766932921023429
DHDDS,0.44095038972489453,0.25215248052668054,0.35561026921854055,0.5983367551520786
USF2,0.44108241920812086,0.3488434478768199,0.3554802521129153,0.4573694297083858
MCUR1,0.44129389592037926,0.3041535426050862,0.35527207977336195,0.5169071207598924
SCLT1,0.4413813155652492,0.24664463257479652,0.35518605522207275,0.6079283311181649
RP11-889L3.1,0.44145357237093963,0.6117086113111297,0.3551149643929943,0.2134554056905551
PSMC4,0.4415569733092607,0.3030196545510344,0.35501325222803454,0.5185292012461283
MFN1,0.4417642060506918,0.3711857135585016,0.35480947575391075,0.4304087475450644
PTP4A1,0.441864654164434,0.22978273254996598,0.3547107373272525,0.6386826102866733
RP11-1096G20.5,0.4420266743351834,0.23187505013935947,0.3545515221282053,0.6347459791314675
SLC35B4,0.44205354156481746,0.47715457686432095,0.3545251256782727,0.3213409060664725
RP11-127B20.2,0.44206890584127767,0.438463667629058,0.3545100313426287,0.3580663877071567
BCL2L1,0.44267105437839416,0.35090056206507314,0.3539188749823606,0.45481593614035265
SLC43A1,0.44269783191414125,0.6305838546653068,0.3538926049469041,0.2002571530291698
COQ5,0.44282049891555975,0.469325364664008,0.35377228309626885,0.3285259737313871
MOGS,0.4429072062946321,0.23329375330248142,0.3536872534959296,0.6320968897642527
TMEM50A,0.44309949715105634,0.2477646182205939,0.3534987428247306,0.605960712522808
KPNA3,0.44325685725473163,0.44737045237362405,0.3533445370697288,0.349332703285547
AC073264.6,0.4433775745593511,0.3852389313180238,0.3532262766960973,0.41426983057595934
ERO1LB,0.44357341721114596,0.6055670091818194,0.3530344884571366,0.2178377928880431
QTRT1,0.44358664978268536,0.4958729325655401,0.3530215328857235,0.3046295972105067
ZNF668,0.44360976957208753,0.4701853152756472,0.3529988979950875,0.32773093878901205
SPATA5,0.44362767180974605,0.4511798688017028,0.35298137203717084,0.34565028638149764
ZSWIM4,0.44374544291625007,0.5310814792344098,0.35286609394020385,0.2748388437635919
STARD3,0.44391751510884203,0.49613547276746883,0.35269771921195336,0.3043997206025576
RPL18AP7,0.44417112799657266,0.48424549918544146,0.3524496748719427,0.31493440713546117
NOC4L,0.44419027919968,0.4850562493518973,0.3524309499211169,0.3142078956933077
UBXN8,0.4442734808024503,0.4167153338665498,0.35234960952502875,0.3801605185225536
FAF2,0.44436682996928356,0.33921816761336576,0.35225836669549776,0.46952089614720993
GPR108,0.4445049944512617,0.3081193925001076,0.3521233549402529,0.5112809670814797
PTP4A2,0.4446199925946527,0.3768162501218927,0.35201101289586095,0.4238703766167055
VPS11,0.4446446759771169,0.38168566317967045,0.3519869034103939,0.41829415264952136
PRKCH,0.4447015915943985,0.2244310485807191,0.3519313162011042,0.6489170614332269
ABCE1,0.44499604641788215,0.3428574601033574,0.35164384750564137,0.46488639644951896
ZNF449-1,0.44523777806023235,0.48781642633224476,0.35140799324338423,0.31174357969809696
SENP6,0.44537968978375275,0.6758251330703273,0.35126959155873483,0.1701656614057605
IDE,0.44544769997662226,0.7776104358752658,0.3512032791577618,0.10923791961903842
TMEM141,0.44560624986850517,0.5125041242639616,0.3510487265767654,0.2903026353690403
IRAK2,0.44603819960532376,0.4763521190377946,0.3506279458452852,0.32207189849640705
ZNF484,0.44604021875814126,0.282404428594239,0.3506259798590923,0.5491284970715085
UBL5,0.4463173370946716,0.14604947323980272,0.350356242762188,0.8355000050681071
CWC25,0.4463430410785496,0.36256836172767537,0.3503312319100494,0.4406100957908994
ARL5B,0.44657703169513696,0.17037833868106533,0.35010361728019457,0.7685856207739578
ZFYVE27,0.4469208894780743,0.20777446110786696,0.3497693455566173,0.6824078354196351
TMCC1,0.4469830487091657,0.7796643040017026,0.34970894664807106,0.10809234897794572
C2orf69,0.44699063180344256,0.5059190354118215,0.34970157887858955,0.29591897977548337
ARSA,0.4470884519812257,0.6519749386146421,0.34960654754552295,0.18576909787322332
PPP2R1B,0.44743626424034477,0.7634758935566021,0.3492688197002287,0.11720467106417584
GIMAP2,0.4474589712212296,0.30123593670174287,0.34924678021200645,0.5210932191237845
MRPL10,0.4475901946437846,0.4869701155856603,0.3491194361265777,0.3124976897801735
SMARCA2,0.44774322923142373,0.1476132639807113,0.34897097282603073,0.8308746166673415
TRRAP,0.44804736782979027,0.598181836806741,0.34867606970801845,0.2231667780221249
RFX7,0.44819031762206196,0.7970395127654384,0.3485375298820169,0.09852014817649145
CCDC71,0.4482453576224602,0.34687025469936617,0.34848419963390864,0.45983294078579423
ELMO1-AS1,0.44831875194452897,0.4676048146375158,0.3484130954065398,0.330121025825551
AGAP2,0.4487451690405456,0.2974415152164464,0.3480002137792548,0.5265984151983686
HECTD4,0.4487476219920665,0.4902689968541263,0.3479978398252341,0.30956556937036844
UBE2D3P1,0.4487914725308738,0.4292055454330501,0.34795540368587513,0.36733467548657317
PRKRIP1,0.4488434872284113,0.6503146382199121,0.3479050720986345,0.18687647015543749
ZFAND1,0.4490183693452168,0.3480820528262864,0.3477358916423837,0.4583183684406337
GID8,0.4490207463405691,0.6647126806263031,0.3477335925978388,0.1773660361747071
DDX3X,0.4490301401450434,0.4059389169881149,0.34772450697138085,0.39153931127694386
PDP1,0.4491823052666457,0.4449702150727679,0.3475773603278005,0.3516690583729109
METTL22,0.4494951873424462,0.34712865919325425,0.34727495381241663,0.45950952918172905
AC133965.1,0.4496229794171228,0.5090002545230383,0.3471515008664335,0.2932820004963976
NDUFS7,0.449847345628935,0.5307382848151576,0.3469348377770057,0.2751195834008407
PMVK,0.44986396736219136,0.6322212380881134,0.3469187910141619,0.1991309190792467
ACOT9,0.45012140473237494,0.42732374680936625,0.34667033445959466,0.3692429723320888
EIF2S2P4,0.4501565833048865,0.18564633199446998,0.346636394143084,0.7313136271558314
RP11-18I14.10,0.4504019174146354,0.6834565923811609,0.3463997693094118,0.1652890630829547
CDKAL1,0.45075924932005074,0.7034796194099687,0.34605535304161905,0.15274848004302588
RP11-514P8.7,0.45088401122279276,0.8520302087119715,0.3459351649170479,0.06954500705919599
BLOC1S5-TXNDC5,0.4508935833137251,0.4128638891949574,0.34592594511319047,0.3841931006786653
NUP153,0.45112778241766915,0.5224120300285112,0.3457004263291367,0.281986830747447
DCTN2,0.45120119447147333,0.48386291441237717,0.3456297593091046,0.31527766303969235
R3HCC1L,0.4513387789517229,0.5256666662168658,0.3454973503681374,0.2792895617623754
CNOT4,0.4516391079227454,0.928897767032367,0.3452084590861333,0.03203208111601846
MVB12A,0.4518164558191027,0.1535092352686669,0.3450379554845275,0.8138654918117403
POLR2J2,0.45228317697076115,0.3756596084718824,0.3445895658792077,0.4252054984708331
MPZL2,0.45237880905329886,0.37734361481458734,0.34449774708603326,0.42326299448470045
THAP7,0.45243698077138106,0.501548758770725,0.344441904434999,0.29968684003992235
AL121914.1,0.45263845965885763,0.5075953380005029,0.3442485478006507,0.29448237532822724
NUBPL,0.4526496300077958,0.4242280345256044,0.3442378302821935,0.372400635118203
CTC-338M12.4,0.4526978527616584,0.584619786052879,0.3441915654472586,0.23312649033306282
NAF1,0.45288211466395223,0.5055305585874974,0.3440148302468918,0.29625258680928557
ATAD2B,0.45294535014855297,0.8854355675198233,0.343954194368352,0.052843036606837354
RABAC1,0.45307597453095605,0.19788527656104352,0.34382896674439334,0.703586517800518
C5orf30,0.4534111776033368,0.7132852865476449,0.34350777774365665,0.14673673439383017
FBXL17,0.45354835049479114,0.46367533816597717,0.3433764081986352,0.33378600262319097
ELMO2,0.4536871840975524,0.39789218296061435,0.3432434886518282,0.4002345929732852
CHMP6,0.45384341394097116,0.5580065382075106,0.34309396254279717,0.25336071236921703
ALG11,0.45385997208513607,0.11845500035991098,0.3430781179161209,0.9264466016117052
SAMM50,0.45395273007568016,0.4762843954728643,0.3429893677069863,0.3221336470650282
CLTB,0.45405868495812907,0.4403800019118601,0.3428880129878159,0.3561724109912107
ARHGAP11A,0.45412006388831894,0.29898514467345627,0.3428293097187491,0.5243503894234579
GOPC,0.4542158315697382,0.5020299024692663,0.34273773263598234,0.2992704141485417
RP11-708J19.1,0.45443749594318683,0.22034346870666638,0.3425258418890538,0.6568998180684852
AGAP8,0.45456214034469533,0.4535746066904389,0.34240673870363203,0.3433512673490988
CLK1,0.4546497567002512,0.5552958824976525,0.3423230369835295,0.2554755467960783
PITPNM1,0.45474365905881253,0.6770137288465458,0.342233348020317,0.16940252436974
FCF1,0.4548958981159579,0.44527417282113235,0.3420879792694878,0.3513724944635594
SLC39A14,0.45493495279485574,0.2643130204776862,0.3420506949071664,0.5778814423078344
MRPL24,0.4550330295000379,0.2334256505801049,0.3419570780484251,0.6318514220982487
EEF1B2P3,0.4551348015526877,0.7107543072041501,0.34185995521117685,0.14828049978479163
PGM3,0.45529249128649474,0.4488470700272431,0.3417095120457123,0.34790160544801674
DPAGT1,0.45554291895564414,0.48559972510140814,0.3414706997282617,0.3137215677873609
DNAJC11,0.4557828172806422,0.3648788111536546,0.3412420514699533,0.43785135578095485
KIAA1143,0.4560795966075427,0.6314758542825647,0.340959356127753,0.1996432508922202
TUG1,0.4560936715540098,0.3393386804484404,0.34094595369249736,0.4693666332878159
SMARCD2,0.45621258944102416,0.38236423502914585,0.3408327342953925,0.4175227368349886
TBP,0.45634392360876885,0.39087105450686,0.34070772788994796,0.4079664895406246
FAM160A2,0.4563474660816461,0.433048842005161,0.34070435659393206,0.36346311838778955
IRF2BP2,0.4564630696961812,0.20738656176827905,0.34059435345487693,0.6832193884434303
ZNF512,0.456463402346324,0.6907190101137815,0.340594036960338,0.16069859108534998
PABPC4,0.45683461661328395,0.5359898610148814,0.3402409948792744,0.2708434255067377
NRAS,0.4568926925951776,0.6977902350600858,0.34018578786456155,0.1562751124018005
NKAPP1,0.4570204448459536,0.5102600479974412,0.34006437129738215,0.29220843443770883
FAM162A,0.45703144788958117,0.39599673962395876,0.3400539155209218,0.40230838975416616
C7orf73,0.4570861947388486,0.5175692129137934,0.3400018954012827,0.28603156514328903
SRPR,0.4571486202611402,0.6939174135753758,0.3399425866559615,0.1586922139295125
C14orf2,0.45732304633092846,0.4748586715433346,0.339776912238054,0.3234356267997878
ACP2,0.4574050479159293,0.3524799064457151,0.33969904683478813,0.45286563546258557
ZNF282,0.457467043376951,0.33101982939096036,0.33964018770699916,0.48014598949579723
CC2D1A,0.4575861486479289,0.7682969558963766,0.3395271303182173,0.1144708875460287
CCT6P1,0.4577490680284493,0.8497375349691412,0.3393725312436636,0.07071519748197191
LINC00476,0.45799578996655455,0.258532712910209,0.3391385141417586,0.5874844965254598
SNX5,0.4580485364778938,0.6845703771905869,0.3390885001453213,0.16458189763315628
ZCCHC6,0.4580881307222452,0.1129520791388757,0.33905096085132014,0.9471057704963382
KCTD7,0.4582027123902702,0.32052876446037415,0.338942344276607,0.4941329905262325
ABT1,0.4582309555637246,0.3963225259176424,0.33891557560841973,0.40195124282172723
IL4R,0.45840978188362935,0.5002882763520606,0.33874612364809065,0.3007796741608925
PCED1A,0.45853552676993836,0.3562979431008828,0.3386270100868379,0.4481866848129331
RP13-270P17.2,0.4585885408518746,0.37372592101051527,0.33857680156197945,0.42744677916018986
PPIA,0.45859687407011485,0.005221087817773306,0.3385689098736917,2.282239001971507
RNA5SP37,0.45888820744596615,0.5074766581082328,0.33829310270401036,0.2945839287604138
STAU1,0.4589679624628248,0.25161765643175565,0.3382176286483826,0.5992588869873652
JTB,0.45900084862586676,0.25039684935761625,0.33818651151461143,0.6013711399792202
FBXW2,0.45905968412734277,0.2563104397167444,0.338130846484356,0.5912337043150199
CASP9,0.4592666771294278,0.6507864237287521,0.337935064409675,0.1865615156017855
KLC1,0.459474854016498,0.1692625554911774,0.3377382515481754,0.7714391065229136
RP5-1091N2.9,0.4596145842788847,0.3461749504460684,0.3376061989320785,0.460704361292053
UBR5,0.45983858979120906,0.3795020932343902,0.3373945854152911,0.42078582430700445
MBNL3,0.46052321753848546,0.6750757710880755,0.33674846971324085,0.1706474788450984
G2E3,0.4605474664872494,0.261465652915798,0.3367256024462108,0.5825853535609703
KLHL8,0.46061621015669674,0.31559097751209386,0.33666078226903895,0.5008754214091392
THAP6,0.4606383095356864,0.2518817402225428,0.33663994625001187,0.5988033148680022
LY9,0.4607718150126633,0.3977343026857755,0.3365140941656557,0.4004069515719514
RP11-831H9.11,0.46085344249734395,0.4070439804564099,0.33643716405556534,0.39035866340965586
RAB1A,0.46086844802375637,0.434065268608946,0.33642302352709014,0.36244496250251346
WI2-3658N16.1,0.4609674319831252,0.1057129593023227,0.3363297570607953,0.975871769471215
RP11-29H23.5,0.4610446244972699,0.5298536233645252,0.33625703722425954,0.275844091427921
CTD-2521M24.6,0.4611688280582762,0.34666870502245156,0.33614005580015555,0.46008536183222737
RP11-396K3.1,0.46120368305759896,0.36330032810319335,0.33610723319606145,0.4397342099177917
ZNF614,0.46121957096696287,0.5502550358442398,0.3360922725338355,0.25943597416424213
PBRM1,0.46128559059167085,0.6164992401854701,0.336030111453439,0.2100674543212276
ZNF48,0.46144939842916066,0.45948270420455606,0.3358759158468821,0.3377308316334577
RP11-894J14.5,0.46166495045224265,0.5615311296718566,0.3356730957823853,0.25062616269733323
RP1-27O5.3,0.46184631407639076,0.3546463050334714,0.33550251806401116,0.45020456059180347
LINC00854,0.461931237780023,0.44754082800370765,0.33542266789683606,0.34916733896728996
SNX29P2,0.46193373246414393,0.32359978496040087,0.3354203224728126,0.48999177565847457
SMNDC1,0.46194795710221237,0.3127297708436641,0.3354069491547991,0.5048307733854921
APPBP2,0.46201660418712565,0.10263622142064106,0.3353424162679754,0.9886993450038593
NDUFAF4,0.46219453895476736,0.3989647202252582,0.33517519021956915,0.3990655065411067
ACOT8,0.46234741711202343,0.4647787680150284,0.3350315641996372,0.3327537195689408
