gene_name,total variance,interclonal variance,intraclonal variance,ANOVA F,p
TRAPPC2P1,987.2412,46.24800408631563,940.9931330680847,2.1072238526711047,0.03455883936255138
TMEM205,2012.3655,94.17202928289771,1918.1936929225922,2.1049103489400203,0.03477017425393315
ACYP1,1373.3018,64.23355784267187,1309.068310379982,2.103796853584479,0.034872322767748126
NADSYN1,814.5194,38.09479033697062,776.4246308505535,2.1036351382984346,0.034887181447260884
PRPSAP1,1563.5724,73.11496632639319,1490.4574736356735,2.103249664411678,0.03492262345234588
ANKRD44,1257.887,58.75811289250851,1199.1287686824799,2.1009037194848434,0.03513904962475184
C11orf57,483.65027,22.54913938534446,461.10118808271363,2.0967075690406105,0.03552931370651665
LSM2,2353.9111,109.72970510437153,2244.1813349723816,2.096381889036533,0.03555977331756966
AATF,2442.4517,113.8507878407836,2328.6006832122803,2.0962600259739776,0.0355711770107109
PIK3R4,562.5005,26.206242429325357,536.2941941618919,2.095104993469581,0.035679433260284686
RALGAPB,561.5089,26.149712321115658,535.359316052869,2.094236304757072,0.0357610555251151
SCAF4,497.57913,23.155876653501764,474.42326790094376,2.092663405636714,0.03590929200376596
KDELR2,2090.692,97.28867907624226,1993.4029521942139,2.0925283123527194,0.03592205062119143
CPOX,1061.0964,49.35615673501161,1011.7403914928436,2.0915891446136765,0.03601086618229527
NFATC2,985.4128,45.770993893034756,939.6417462825775,2.0884889064663854,0.03630551645194479
ATG14,438.4696,20.346223403546716,418.12335228919983,2.086332474976663,0.03651179915428005
SMIM20,1144.6455,53.109005882026395,1091.5365464687347,2.086094720839568,0.03653460975253561
CDYL,542.35455,25.149908285588026,517.2046847380698,2.0848657206008796,0.03665273584899029
GABPB1,2071.1611,96.02348913157039,1975.1377193927765,2.0844152061365047,0.036696127018977856
TUBA1C,369.36075,17.12340622524789,352.23737819865346,2.084293397997788,0.03670786721020499
STARD3,897.28467,41.523512154000855,855.7611424997449,2.0803942773123953,0.037085542103596575
CD69,3261.5242,150.80089672282338,3110.723277568817,2.0784839633965215,0.037271905675739556
SHPRH,433.45013,20.03305032243952,413.41704508662224,2.077604304860308,0.03735801714166564
NDUFS5,2663.783,123.08633070345968,2540.6965012550354,2.077117997487688,0.037405702757548856
GLRX,2644.8745,122.18210607860237,2522.692467212677,2.0765740835259874,0.03745910469877395
AKR1B1,2925.2966,135.04835894703865,2790.248433113098,2.0751551443016565,0.03759875409368347
HNRNPDL,2265.7441,104.55203234404325,2161.1919384002686,2.0741648657402276,0.0376965045578726
CXorf40B-1,2641.294,121.73867766140029,2519.555558681488,2.071613696609248,0.03794942931250429
CASP6,1594.7086,73.37352790404111,1521.3350915908813,2.0678481856328323,0.03832565282768732
DLG1,718.02094,33.01763103622943,685.0033095180988,2.0666045127201444,0.03845067782660711
CCDC66,1308.9916,60.18375549046323,1248.8077753782272,2.066273583115776,0.03848401011135844
BUD31,2589.7393,119.03211028315127,2470.707221508026,2.065603598825087,0.03855157596977248
WIPI2,706.89813,32.48140522255562,674.4168264865875,2.0649547790379286,0.03861711336577012
LIX1L,573.61865,26.329716650619957,547.2889292240143,2.0626885382022024,0.038846846595283265
C4orf33,841.35065,38.612959776073694,802.7377058267593,2.062355659117928,0.03888069882385228
NMI,2554.2402,117.1266396373976,2437.1134305000305,2.0605543474532007,0.039064363482610893
HMBOX1,447.88452,20.53161346015986,427.3528385460377,2.05987382720876,0.039133961648108784
PKN2,468.35068,21.44209815945942,446.9085935950279,2.0570872249099903,0.03942016596619491
PXK,1398.0312,63.94971028715372,1334.0815526247025,2.055229549623372,0.0396120500824323
GADD45A,1690.6692,77.33278459310532,1613.3363721370697,2.0551468352736624,0.03962061416096541
KPNA5,343.3717,15.70595956966281,327.66570311784744,2.0551220653908415,0.03962317912234176
SEC24C,959.5354,43.81440891884267,915.7211314439774,2.051435440212189,0.04000667282591057
HNRNPCP2,430.3962,19.643117538362276,410.75307404994965,2.050377021292522,0.040117412767427765
HIPK2,513.29114,23.417888026684523,489.8732513189316,2.04959537276392,0.04019937890103696
FAM69A,810.5575,36.976649045944214,773.5807032585144,2.049396812985212,0.04022022544841954
AKR1A1,3305.7703,150.6652239258401,3155.1051988601685,2.0474028815755774,0.0404301273048481
GOSR1,1363.5079,62.13099184073508,1301.3771113157272,2.0469595261885893,0.04047693852536105
SMARCAD1,639.72577,29.142870255047455,610.5828740000725,2.0464061725141205,0.04053543492441276
PTMS,1299.6184,59.18533178884536,1240.433013677597,2.045713934139364,0.040608724499958636
CRELD2,1804.3737,82.10116335842758,1722.272316455841,2.043862254162196,0.04080537757389806
TMEM187-1,621.6808,28.2321984693408,593.4484970755875,2.0396976575691137,0.04125092636368381
IFITM10,450.31464,20.437662268523127,429.8769512795843,2.038408356518333,0.04138978131189169
CTD-2328D6.1,713.444,32.378716760315,681.0651969909668,2.0383327282496837,0.04139793986272373
ABCA7,588.32104,26.691997858695686,561.628980576992,2.037678694955971,0.041468557742739325
NUDT19,1841.3005,83.50077621615492,1757.7997703552246,2.0366914597697092,0.0415753656530926
AC005154.6,786.28894,35.656066338997334,750.6329576522112,2.0366196670421504,0.04158314284974182
ATP6V1B2,2869.524,130.08680085570086,2739.4371156692505,2.0359918301412026,0.041651213416452025
