gene_name,pval
PTBP1,0.6602163206497902
WDR18,0.020758500916792804
TMEM259,0.48181565153009376
CNN2,0.04725619066377776
ABCA7,0.659556110172614
HMHA1,0.002787034081687228
POLR2E,0.908330195977948
GPX4,0.9621154928500464
ATP5D,0.021342642420520037
CIRBP,0.11815525159388435
C19orf24,0.05609346449248066
MUM1,0.22780003705565766
NDUFS7,0.34346239380004995
GAMT,0.01442292473319706
RPS15,0.7556464382484522
C19orf25,0.0257465576027702
UQCR11-1,0.0049725208308279995
TCF3,0.3300852745811121
KLF16,0.650822373993674
CTB-31O20.2,0.1255262837462361
SCAMP4,0.4720533246086286
CSNK1G2,0.5905538252860322
MKNK2,0.06069228679831496
MOB3A,0.02472846539208119
AP3D1,0.9067144731700582
PLEKHJ1,0.011731347400944744
SF3A2,0.7174413158641373
OAZ1,0.16924387818159628
C19orf35,0.6854254205456645
LSM7,0.9214611376125525
TIMM13,0.29181094799026636
LMNB2,0.2670193345016792
GADD45B,2.1063026472402712e-05
SLC39A3,0.3565667756168479
ZNF57,0.05958291162639478
ZNF77,0.7941183516049903
AES,0.09246042331996839
GNA15,0.11759428029866702
S1PR4,0.05519279492608163
NCLN,0.4306145546602754
HMG20B,0.605007695214026
PIP5K1C,0.6967930233906131
APBA3,0.20825740942769902
MRPL54,0.577328162016102
MATK,0.4367915064491254
EEF2,0.8188913874725536
PIAS4,0.09392844897350129
MAP2K2,0.09119607386814435
CREB3L3,0.027893762286456167
SIRT6,0.24965136307002483
CCDC94,0.08724755725739661
SH3GL1,0.0002444100667825761
CHAF1A,0.017970375086694336
UBXN6,0.7037537345836666
HDGFRP2,0.5415424132096041
C19orf10,0.1259699310358132
DPP9,0.9041546972254499
PLIN3,0.7790391599400712
ARRDC5,0.05803099582421231
SAFB2,0.0024014403715371655
SAFB,0.0038841231084297597
RPL36,0.07124370279954241
C19orf70,0.8968111095340474
LONP1,0.7437286583543692
DUS3L,0.1654719936571104
NDUFA11,0.18244091247194996
VMAC,0.6803981900362575
RANBP3,0.1092230671091407
CTC-232P5.1,0.06810401218028594
CTC-503J8.6,0.8126071748645409
CLPP,0.6424908235406603
ALKBH7,0.4329697986067091
GTF2F1,0.43223055951053396
DENND1C,0.8484226963931721
CD70,5.145980377675588e-05
TNFSF14,0.24151354104185568
GPR108,0.5310021640090821
TRIP10,0.7774064159331386
SH2D3A,0.13400169421950542
VAV1,0.7239247873190593
ZNF557,0.3263688400395352
MCOLN1,0.52132493636663
PNPLA6,0.3132033576031106
XAB2,0.051816968101408664
PET100,0.10034333673967802
STXBP2,0.7158959492999102
SNAPC2,0.6831100471583459
TIMM44,0.12249878562252216
ELAVL1,0.24682904344065212
CTD-2325M2.1,0.9796009978731242
CERS4,0.1902850575753982
CD320,0.10330002111003986
RPS28,0.43398053502615364
KANK3,0.4831022817678613
RAB11B-AS1,0.15755427818297052
RAB11B,0.9050022347427229
MARCH2,0.018240688250508327
HNRNPM,0.33699500507014285
MYO1F,0.6264622573131591
ZNF317,0.8103597686003311
ZNF559,0.5760272547094938
ZNF266,0.010801118497290001
ZNF426,0.03069011562667981
ZNF121,0.12283455016017537
ZNF561,0.4756771346612781
C19orf82,0.11558086485793986
ZNF562,0.023739296144080612
ZNF846,0.0038357771736836567
FBXL12,0.23194539515796336
UBL5,8.420431897491176e-05
PIN1,0.0647663634675638
OLFM2,0.4710374146519827
C19orf66,0.22215434079170493
EIF3G,6.876486708980008e-10
DNMT1,0.6454998170005752
CTD-2369P2.2,0.8262521446043973
MRPL4,0.028797421604852467
ICAM1,0.4265796725472032
ICAM3,0.571150123673406
TYK2,0.8276961364225477
CDC37,0.9138980098824065
PDE4A,0.002507091518184761
KEAP1,0.9281744256114167
S1PR5,0.048968154205332654
KRI1,0.14603956677992946
CDKN2D,0.4417428560734641
SLC44A2,0.4451041594096068
ILF3-AS1,0.18504828585496333
ILF3,0.4709735180262267
QTRT1,0.12660598104896645
DNM2,0.0013173194721906143
TMED1,0.4679788015497879
YIPF2,0.21927808537176613
C19orf52,0.022651009031252955
SMARCA4,0.7958749709951574
LDLR,0.10409926689565357
TMEM205,0.035377507422762744
CCDC159,0.001877180435938901
SWSAP1,0.26220321382014405
EPOR,0.7242119853675038
PRKCSH,0.11854760396786884
ECSIT,0.02943693500673565
ELOF1,0.025465430903395505
ZNF627,0.8260475605023087
ACP5,0.3491295220935082
ZNF441,0.06789521293037426
ZNF700,0.009056281042078606
CTD-2006C1.2,0.28016419432718254
ZNF136,0.513859435012843
ZNF44,0.7871559430140442
ZNF799,0.14626640822158132
ZNF443,0.5297937265016707
ZNF791,0.08397021811241022
MAN2B1,0.7435290679280316
WDR83,0.4026118313176493
WDR83OS,0.9955562133338206
DHPS,0.04062229995263725
TNPO2,0.421538007159494
C19orf43,0.031220244935027043
ASNA1,0.18037634361008748
HOOK2,0.019009329816087144
JUNB,0.9681591866598933
PRDX2,0.04870158754165346
RNASEH2A,0.034166055988788156
DNASE2,0.09629232772467772
GCDH,0.17312731373372967
FARSA,0.6587718343527422
CALR,0.0004121393230691984
RAD23A,0.00022327476234035263
GADD45GIP1,0.9084790123376084
TRMT1,0.3698057223513597
STX10,0.1816398545718879
IER2,0.854081756445006
CCDC130,0.057282555819743425
MRI1,0.7596219428084602
C19orf53,0.18997346727950987
CC2D1A,0.461115060424837
RFX1,0.7986594578497381
IL27RA,0.5389312911227987
SAMD1,0.5865968876141938
ASF1B,0.40371114134820363
CTB-55O6.12,0.2763307016071761
CD97,0.48385442437662873
DDX39A,0.0002456822617181125
PKN1,0.5977422612440247
GIPC1,0.7019567408185048
DNAJB1,0.037027264160792876
TECR,0.3271338212064115
NDUFB7,0.9434552798972808
ZNF333,0.261046003719111
AC005255.3,0.26516138716310694
ILVBL,0.27387118052921694
AC004257.3,0.1271862338545008
BRD4,0.7593078240483162
AKAP8,0.4005144445416776
AKAP8L,0.587600479544782
WIZ,0.25099983394193837
RASAL3,0.12007343580193837
PGLYRP2,0.1114075056420124
TPM4,0.13867370122327774
RAB8A,0.5081866907310957
HSH2D,0.6088503789389221
FAM32A,0.010166380398464122
AP1M1,0.9021313316891547
KLF2,0.0042374905380147595
EPS15L1,0.32771465015188944
CHERP,0.727483767093316
SLC35E1,0.011106821172339952
MED26,0.8227588295333375
SMIM7,0.428591050245643
CTC-429P9.3,0.6058245403066389
SIN3B,0.411039017489302
HAUS8,0.006146712854164272
MYO9B,0.9725345847760698
USE1,0.015134666756997893
OCEL1,0.015019630291171671
BABAM1,0.21313854705492924
MRPL34,0.1886453478868296
DDA1,0.002295037424893913
GTPBP3,0.5055730089847805
BST2,0.2027453979874783
CTD-2521M24.9,0.16949477886674275
MVB12A,0.3780524473521618
PGLS,0.3160431129961362
COLGALT1,0.24225474322861318
MAP1S,0.6658585187948192
FCHO1,0.06752033487599607
JAK3,0.12204949767893056
RPL18A,0.007613236058574413
SLC5A5,0.9192475154072585
CCDC124,0.5302496166740065
ARRDC2,0.28689486487566235
IL12RB1,0.002858853341852074
MAST3,0.14500829483152114
MPV17L2,0.3943678217737573
JUND,0.3320104971997027
LSM4,0.6481290326660963
PGPEP1,0.576217261458154
SSBP4,0.8917942328966215
KXD1,0.06822413103034392
UBA52,0.8585209160525125
C19orf60,0.020992694487089764
UPF1,0.41865780976338995
COPE,0.0034622972464112022
DDX49,0.866070491446583
SUGP2,0.23729324558352577
ARMC6,0.22206445648245138
SLC25A42,0.15967346896274587
MEF2BNB,0.05452996674839626
RFXANK,0.48321848248200294
NR2C2AP,0.1639977014934035
SUGP1,0.1691554797040993
MAU2,0.11992191521403055
GATAD2A,0.9000348725253476
NDUFA13,0.15257614967113675
PBX4,0.9487789743816497
LPAR2,0.9380318381151566
GMIP,0.8618726785778374
ATP13A1,0.8745963095426674
ZNF101,0.08800386721455082
ZNF14,0.5745472784633583
ZNF506,0.3602642881505925
ZNF253,0.6601304692866914
ZNF93,0.6573872547392174
ZNF682,0.5522846192809672
ZNF85,0.002354393556823956
ZNF430,0.1668613940590821
ZNF714,0.8946271579009226
ZNF431,0.9499511255374309
ZNF708,0.07976262222942197
ZNF738,0.5016766917719024
ZNF493,0.7100759236231533
ZNF429,0.22853991493187803
ZNF100,0.000644974817069739
ZNF43,0.018073709065223785
RP11-15H20.6,0.8309931186967918
ZNF91,0.6732494473809727
ZNF675,0.2277732942505965
ZNF254,0.4631245644205608
LINC00662,0.08685994724271724
CTC-459F4.3,0.18567175032840055
UQCRFS1,0.025546971914534672
POP4,0.15649492246133123
PLEKHF1,0.6157098050461708
C19orf12,0.10120941586745115
URI1,0.2841504233545571
ZNF507,0.1485843257165376
PDCD5,0.5755332017661445
ANKRD27,0.13166211984154438
NUDT19,0.002581936067741104
TDRD12,0.12688967810082186
CEP89,0.18167650570652916
C19orf40,0.40632203946922746
GPATCH1,0.7587858070840519
CEBPG,0.250957326652201
PEPD,0.9634889129466747
LSM14A,0.037337983896913
KIAA0355,0.5757391672284442
GPI,0.012770285235400207
PDCD2L,0.8436833609704959
UBA2,0.9368445034632995
ZNF302,0.15360972729187797
ZNF181,0.6388145263429679
CTC-523E23.11,0.6230125835040068
GRAMD1A,0.6253481805896384
FXYD7,0.3520449984882608
FXYD5,0.0035373998124176138
LSR,0.7303868629377344
USF2,0.5757540981908313
TMEM147,0.5739694964543458
HAUS5,0.05264190621905299
RBM42,0.19491967937560256
ETV2,0.3387486480586778
COX6B1,0.12832941816061313
ZBTB32,0.04007321285972993
IGFLR1,0.027888227021978983
U2AF1L4,0.8243878904210313
PSENEN,0.6417870872903342
AC002398.11,0.8407180749057301
LIN37,0.9042785595248671
C19orf55,0.010597220475039958
NFKBID,0.093179221225786
HCST,0.003704926212752356
TYROBP,0.5388728413885315
SDHAF1,0.006135204580712793
ALKBH6,0.013818815470305768
THAP8,0.6562312968366733
POLR2I,0.51596812134776
TBCB,0.044888212142361356
CAPNS1,0.11243128754906666
ZNF146,0.0074881075320595725
ZFP14,0.5892730593984817
ZFP82,0.43514246650793165
ZNF566,0.5969042432187197
ZNF260,0.24925582787523384
ZNF529,0.46411186951070804
AC092295.7,0.8822562017707323
ZNF461,0.596243564891646
AC074138.3,0.5392111632131966
ZNF567,0.22401479721941273
ZNF790,0.05919555482944722
ZNF345,0.5699055707609028
ZNF829,0.6573399747630977
ZNF568,0.43029119272376837
ZNF420,0.43667229485691533
ZNF383,0.11477269237460362
HKR1,0.6699641737765019
ZNF569,0.1600225424023663
ZNF570,0.6198164988302435
CTD-2086O20.3,0.6468229207418505
SIPA1L3,0.034136829389924524
YIF1B,0.010028093229297737
KCNK6,0.5493626029426247
PSMD8,0.10687781008418687
FAM98C,0.35831165511380264
MAP4K1,0.3921075106525019
EIF3K,0.2499017482893903
ACTN4,0.8127266031977872
CAPN12,0.10968529423066067
ECH1,0.47544539231870614
HNRNPL,6.532075169423413e-05
RINL,0.2098174579895169
SIRT2,0.053507301153429734
NFKBIB,0.0461515341034551
MRPS12,0.8438903750294442
IFNL1,0.2127057732410956
GMFG,0.013224663017883246
CTC-246B18.10,0.6196508804430768
SAMD4B,0.0512479038745817
PAF1,0.753265259682528
MED29,0.03399260598623567
ZFP36,0.36740731608307425
PLEKHG2,0.03488984630193653
RPS16,0.056080409965765014
SUPT5H,0.462084387340779
TIMM50,0.17240141860887406
EID2B,0.11052196607722077
FBL,0.5457148968407476
PSMC4,0.6227821722225199
ZNF780B,0.8347513571348284
PLD3,0.9734389146467475
SERTAD1,0.47974829097133254
SERTAD3,0.7752971500300573
BLVRB,0.9199083939033212
SHKBP1,0.6742957727262192
LTBP4,0.27849035282489754
SNRPA,0.8568436309611699
RAB4B,0.9625869741764186
EGLN2,0.6426092174749957
HNRNPUL1,0.8662405862699968
CCDC97,0.35963803429993524
TMEM91,0.7101732537530607
B9D2,0.5516309979983445
EXOSC5,0.5879745251333109
B3GNT8,0.13088557950874838
ATP5SL,0.4092499976506291
AC006129.4,0.7112328635361824
AC006129.2,0.0020869073293478687
CEACAM21,0.18502636190206329
RPS19,2.309989848451047e-06
ARHGEF1,0.238002248990177
RABAC1,4.5555739542674746e-05
ZNF574,0.6309916585813576
POU2F2,0.13722320707201052
CTC-378H22.1,0.02504507760088699
DEDD2,0.3088411802285284
PAFAH1B3,0.14546027016416313
LIPE-AS1,0.009561847771553389
CEACAM1,0.01766527091740815
ETHE1,0.01295211337011509
XRCC1,0.19200805681686106
PINLYP,0.013049048716046634
IRGQ,0.005597442170323001
ZNF576,0.5921342465240889
PLAUR,6.589754644365483e-05
SMG9,0.2842941339192517
KCNN4,0.8096926993647195
ZNF45,0.044629488254856624
ZNF155,0.3619518061968656
ZNF230,0.08509589302041688
ZNF222,0.7315590813193036
ZNF284,0.141002585496698
ZNF224,0.6822730972824376
ZNF225,0.7301370139651482
ZNF234,0.38462570915948213
ZNF226,0.4801669844619315
ZNF227,0.567130213083525
ZNF235,0.39528586772992336
ZNF233,0.6489675903172344
ZNF180,0.2849151794440178
BCL3,0.5438320448761919
TOMM40,0.48687409727017494
APOC1,0.6506250970272249
CLPTM1,0.5432294027187478
RELB,0.8014571788744947
GEMIN7,0.1968498449312266
BLOC1S3,0.6666927982591322
ERCC2,0.511402427269273
ERCC1,0.1021368701466765
PPM1N,0.5879498765890258
VASP,0.4519048064517522
OPA3,0.07755555150768283
GIPR,0.1515400917463608
SNRPD2,0.4288763441517623
DMPK,0.7864319787629092
DMWD,0.8309466423565643
SYMPK,0.08042634307907837
PPP5C,0.7798411053648195
CALM3,0.047581480727313955
GNG8,0.028439396488995926
PRKD2,0.48312626564611305
RN7SL364P,0.6977273002183502
MIR320E,0.059738379827858006
STRN4,0.79879814861305
FKRP,0.24776247396355883
SLC1A5,0.241594819034562
AP2S1,0.6876757662184094
ARHGAP35,0.16502889117291109
snoU13-205,0.6015900055619996
TMEM160,0.025801199047194596
ZC3H4,8.085584974926929e-05
SAE1,0.40867785197893985
CCDC9,0.03199289846312559
PRR24,0.37509929559766036
DHX34,0.5487333177498828
NAPA-AS1,0.3835337033910218
NAPA,0.03750630469400829
GLTSCR2,0.9431589671813608
SEPW1,0.34342810768908166
PLA2G4C,0.08271141577349907
LIG1,0.5161417647645489
CARD8,0.03103556939305906
CTC-241F20.3,0.6900675403470728
EMP3,3.142432672079432e-05
KDELR1,0.9702532297897072
GRWD1,0.16184224787007198
CYTH2,0.8702896014366699
RPL18,0.2231670729798395
CA11,0.6167553657552138
BCAT2,0.8554239218615314
PPP1R15A,0.7629248037608738
NUCB1,0.25515918180502495
BAX,0.48759185627541746
FTL,2.620202703793893e-05
GYS1,0.6198204273690906
RUVBL2,0.25816833180890175
SNRNP70,0.9312318084909799
LIN7B,0.06197234371748456
C19orf73,0.5997015642666002
CTC-301O7.4,0.5496288396422142
CD37,0.5400000797497695
PIH1D1,0.42662942038259505
ALDH16A1,0.5423636658723241
RPL13A,0.04961019584883913
RPS11,0.3684198586244579
hsa-mir-150,0.7020604062458009
FCGRT,0.4107688535839284
NOSIP,0.2581181063509577
SCAF1,0.3879770402116877
IRF3,0.24135763753883144
BCL2L12,0.8963018743949751
PRMT1,9.586655661797127e-06
PTOV1,0.4276108271529376
PNKP,0.22799402840043115
IL4I1,0.7783758140324276
NUP62,0.05734315287034319
ATF5,0.5963316540486441
VRK3,0.04990779275763513
ZNF473,0.29293927274337034
NR1H2,0.669348153766427
NAPSA,0.06867325874508415
EMC10,0.24757435725199028
JOSD2,0.2215640672103249
C19orf48,0.744005464590269
SIGLEC17P,0.900065267802898
ETFB,0.014923175873098899
CLDND2,0.8150853047210951
NKG7,1.6051771873886228e-06
LIM2,0.019383587268186772
ZNF577,5.982766539733435e-08
ZNF649,0.6443165540865992
ZNF613,0.020526060989389004
ZNF350,0.2832606764394684
ZNF614,0.04409475571128376
ZNF432,0.7981966999857232
CTC-471J1.2,0.799692483867107
ZNF841,0.7441973856824762
ZNF616,0.5324672263760276
PPP2R1A,0.1272051406904526
ZNF766,0.019884357279051773
ZNF480,0.8630787045778134
ZNF880,0.25948239806785695
ZNF528,0.6394207150070165
ZNF808,0.7559841478373555
ZNF701,0.40849858387016236
ZNF83,0.012932043818355098
ZNF611,0.23263716016564745
ZNF600,0.07011821755164382
ZNF28,0.013713372603616292
ZNF468,0.07502567681559866
ZNF320,0.009692923723202039
ZNF816,0.15691306975947064
ZNF160,0.6851228778584751
NDUFV2P1,0.03943036896285743
ZNF845,0.1679138771312939
ZNF765,0.07544663481885848
ZNF761,0.05699408810741776
TPM3P9,0.6699937412035728
TPM3P6,0.0006787680853812569
ZNF331,0.8329373540799268
MYADM,0.008516338826071288
NDUFA3,0.6955743132925842
TFPT,0.40499846917699267
PRPF31,0.648213930203398
LENG1,0.17942545579189395
MBOAT7,0.468405754710556
TSEN34,0.27920678129790505
RPS9,0.01564475253876111
LAIR1,0.2259664178846494
LENG8,0.18673267340852098
LAIR2,1.340232987499954e-05
KIR3DX1,0.07483761643464075
LILRP2,0.6447494369226039
KIR2DL4,3.677584780877513e-14
KIR2DL3,1.3468932075056968e-07
KIR2DS4,6.733843087285751e-07
KIR3DL2,8.463630499522172e-29
NCR1,0.10617868668025324
NLRP2,0.2135572018853834
CTC-550B14.7,1.779807089635421e-06
RDH13,0.44191602682604103
PPP1R12C,0.23771453138845575
HSPBP1,0.5352550461022583
RPL28,0.49683818342441766
ZNF524,0.6639927842356388
ZNF580,0.8507146637980953
ZNF581,0.7256114708201847
U2AF2,0.8936261101180514
ZSCAN5A,0.500473673306876
AC006116.20,0.6587898458968857
ZNF583,0.2531841184383754
ZNF805,0.30379172808693966
CTC-444N24.11,0.9089020298102933
ZNF304,0.9597919256757378
ZNF547,0.018077142620306588
ZNF548,0.020051980851073927
ZNF17,0.0480665398219792
ZNF749,0.08711859874957578
ZNF419,0.4245857380344054
ZNF773,0.36872382795587494
ZNF549,0.6649348981617393
ZNF550,0.3803328922448611
ZNF416,0.34265536232232785
ZNF134,0.007095225452949126
ZNF211,0.26136717740730836
ZNF671,0.6223964534605526
ZNF776,0.796201261173954
ZNF586,0.9407723938630541
ZNF552,0.2821007982580162
ZNF814,0.7127058219667084
ZNF274,0.753798553718502
ZNF544,0.5480662064154219
ERVK3-1,0.5920545195151786
RPS5,0.022093013514384086
SLC27A5,0.6751541040051285
TRIM28,0.09547344693214725
CHMP2A,0.7744577068579119
UBE2M,0.0002946628475972484
AC016629.8,0.556391936701687
MZF1,0.6515520645457482
CENPBD1P1,0.5006409769450886
SH3YL1,0.24253337355018018
ACP1,0.6779347166001998
TMEM18,0.94851458861378
TSSC1,0.03810153111779604
ADI1,0.0364839287304624
AC108488.4,0.005482722299221983
RNASEH1,0.5068748874898249
RNASEH1-AS1,0.013211798435919443
RPS7,0.009864526419186509
TMSB4XP2,0.6015272833473388
CMPK2,0.08743056854275141
RSAD2,0.42025226166755136
AC013460.1,0.7104445209762107
AC092580.3,0.26978123175510826
AC092580.4,2.1518062335619897e-10
LINC00299,0.5258403249128094
ID2,7.560023358570057e-08
KIDINS220,0.29036767342676695
ITGB1BP1,0.24376768439362947
CPSF3,0.15105892703850665
IAH1,0.10871694314378753
ADAM17,0.6919774250468564
YWHAQ,0.0023131528102033278
TAF1B,0.6684085992816562
RP11-254F7.2,0.05264807034374545
HPCAL1,0.7616383397287174
ODC1,0.31213347692184346
NOL10,0.05928031222434888
RN7SL832P,0.6908406582912094
PDIA6,0.0002529290973952584
PQLC3,0.1640647598514918
ROCK2,0.4383799259450965
E2F6,0.09044255393017143
LPIN1,0.06282878168159987
TRIB2,0.6794842080431465
NBAS,0.3685767100162376
DDX1,0.6365359486381954
FAM49A,0.2144840373060808
SMC6,0.0916001288156804
RDH14,0.7834721791324317
LINC00954,0.717336662103261
TTC32,0.2453042948087658
WDR35,0.10958984236787611
LAPTM4A,5.2463125094977565e-05
PUM2,0.06251027268316049
C2orf43,0.40409919725370846
ATAD2B,0.0034547588339779458
UBXN2A,0.24370586126747878
C2orf44,0.4689928126205428
SF3B14,0.27949945025141915
FAM228B,0.2955064067089021
TP53I3,0.7747969487207708
ITSN2,0.051565971967408294
NCOA1,0.5077433767220121
PTRHD1,0.04166661430735111
DNAJC27,0.005492872977406249
POMC,0.2672626395799781
RP11-458N5.1,0.0786125199859269
DNMT3A,0.5659714808960762
DTNB,0.09301799606206843
ASXL2,0.9297255777155387
PTGES3P2,0.23593693067320123
KIF3C,0.6005854172094185
RAB10,0.3709990121886615
HADHA,0.009564232087528773
HADHB,0.3639685212069575
EPT1,0.1694025928958466
SLC35F6,0.4658135991499275
TMEM214,0.3896264645208547
OST4,0.10560501879833702
PREB,0.5037860060459531
SLC5A6,0.3609828651161332
ATRAID,0.5071518887915056
CAD,0.7149357392312181
MPV17,0.024898645594674293
GTF3C2,0.7301691161236674
EIF2B4,0.010674842803345443
SNX17,0.15030515507475908
ZNF513,0.16066255372633245
PPM1G,0.022106261978680146
NRBP1,0.47131742915327834
ZNF512,0.2334802234910792
GPN1,0.938804074969596
SUPT7L,0.010990511756225839
SLC4A1AP,0.08164180472583654
MRPL33,0.4985841004669427
RBKS,0.3629313464640912
BRE,0.0021768978801036017
FOSL2,0.0036208901556419363
PPP1CB,0.013674681004853705
SPDYA,0.5050138320200179
TRMT61B,0.2372865209152017
WDR43,0.052032063679558975
FAM179A,0.14001295571510672
CLIP4,0.8489052165305391
YPEL5,0.035421494442857
LBH,0.0003972327301008514
LCLAT1,0.012593182373668311
DPY30,0.9900265873675375
SPAST,0.34047812159343493
SLC30A6,0.8205790601144047
YIPF4,0.7044027153709456
BIRC6,0.301659218623871
TTC27,0.5045007832754635
RASGRP3,0.3445977870149328
FAM98A,0.15940131349172185
CRIM1,0.00915074543285287
STRN,0.37330644632240195
HEATR5B,0.798421702566571
GPATCH11,0.6450395423298562
EIF2AK2,0.2922192682027334
CEBPZ-AS1,0.1621369246837731
CEBPZ,0.1159314011697834
NDUFAF7,0.7846547616758929
PRKD3,0.0012602361244974704
QPCT,0.009606143493648318
AC006369.2,0.020208337786306874
CDC42EP3,0.61118443531088
RMDN2,0.20370981439215383
ATL2,0.5935398923438315
HNRNPLL,0.3420135420270999
GALM,0.008281773290962283
SRSF7,0.10467059232011393
GEMIN6,0.7527003982583256
DHX57,0.7112196580437754
MORN2,0.29937334279544753
SOS1,0.026358438357759768
MAP4K3,0.5064143283325718
AC007246.3,0.05491242171588849
THUMPD2,0.10612056437850326
EML4,0.11259845312819144
COX7A2L,0.7775868736498256
MTA3,0.6002042230986342
THADA,0.20228043002596913
ZFP36L2,0.15769880766189662
DYNC2LI1,0.6339178764695829
LRPPRC,0.2697599843700525
PPM1B,0.6436826646628588
PREPL,0.03555305378200365
CAMKMT,0.10267819826817855
SRBD1,0.1430409451986701
PRKCE,0.003670057491250458
EPAS1,0.007658912840543764
RHOQ,0.02838319132772625
PIGF,0.6845729980898315
CRIPT,0.0051444076319336835
SOCS5,0.1774261560032126
MCFD2,0.23303070450570781
CALM2,0.001064624607110081
MSH2,0.07960868151479472
MSH6,0.22810163160748642
FBXO11,0.47903723986600866
RPL36AP15,0.4186649620921573
AC079807.2,0.5302987150449503
FOXN2,0.9743856230525322
PPP1R21,0.16940594187959238
GPR75-ASB3,0.5791913762085212
CHAC2,0.8668279271681459
ERLEC1,0.39064870015940956
PSME4,0.03858952919675148
ACYP2,0.3469982609050946
SPTBN1,0.24897605170023812
RTN4,0.2617857760015329
CLHC1,0.0826954690733591
RPS27A,0.3319859191822769
MTIF2,0.5603346863901655
PRORSD1P,0.6788399505677423
CCDC104,0.673348596185424
SMEK2,0.06912367560516919
PNPT1,0.060466380829795253
VRK2,0.5281388404757582
FANCL,0.08383148293462665
PAPOLG,0.19743784004574944
PUS10,0.2965141026155572
PEX13,0.0010151618718201652
KIAA1841,0.5289306068288147
AC016747.3,0.19216025762126795
AHSA2,0.1822135555272835
USP34,0.4608746897782626
RP11-355B11.2,0.031701476255928625
XPO1,0.569574787276577
CCT4,0.6601290327846694
COMMD1,0.44369048633558156
B3GNT2,0.07498769977003236
EHBP1,0.23574971697501113
WDPCP,0.7129072236911409
MDH1,0.5039581380537492
UGP2,0.0004345903078487679
VPS54,0.3303218725088401
PELI1,0.9179309089302549
AFTPH,0.04487075233865861
SLC1A4,0.6231081855908498
RAB1A,0.011043251390732395
ACTR2,0.7642811749729574
SPRED2,0.5742421182452304
ETAA1,0.6203922985582896
C1D,0.27190607686772605
WDR92,0.3518521075262487
PNO1,0.07613599897025561
PLEK,0.0005030573505735563
FBXO48,0.4485314347704393
APLF,0.139601985036853
ARHGAP25,0.9047969861763621
GFPT1,0.24614359970330063
NFU1,0.17222024466422042
RP11-427H3.3,0.34112442555340194
AAK1,0.5038239132544793
AC092431.2,0.1380596071223419
ANXA4,0.7948642878577442
GMCL1,0.11443023231631139
SNRNP27,0.5722880521763312
MXD1,0.6831642399791035
PCBP1-AS1,0.571957745329791
PCBP1,0.5717398870805588
C2orf42,0.3434068955678884
TIA1,0.06313361233005593
PCYOX1,0.19886582795802416
SNRPG,0.22502307210864533
FAM136A,0.18084014457671302
TEX261,0.6940133356894331
NAGK,0.0014037135003307985
MCEE,0.11368199211406456
MPHOSPH10,0.10399876651967681
ZNF638,0.9943602059934809
EXOC6B,0.5561162826908661
SFXN5,0.07326209586362266
SMYD5,0.0696533198682131
PRADC1,0.9208478731921528
CCT7,0.0001254020710273946
TPRKB,0.9899324542009025
DUSP11,0.9038906520041269
STAMBP,0.2224325850290766
DGUOK,0.4839016965829269
AC073046.25,0.00021039726844698691
BOLA3,0.2139586090008321
BOLA3-AS1,0.6806094869449262
MOB1A,0.6116882061764097
MTHFD2,0.1014944732367143
DCTN1,0.7221411331171446
WDR54,0.030336678775300302
INO80B,0.6062747723650221
MRPL53,0.6582371286650772
TTC31,0.11410532200861734
PCGF1,0.430967587753765
AUP1,0.024486562715985972
HTRA2,0.17992525719289248
DOK1,0.5106400194868497
POLE4,0.8600306133328525
MRPL19,0.21521091612348106
GCFC2,0.31794426900092704
SUCLG1,0.6039004333292333
TMSB10,5.182469887792422e-06
KCMF1,0.4970585959933671
TGOLN2,0.19386103343616207
ELMOD3,0.028120207152361115
CAPG,0.0003711018445656521
MAT2A,0.7422469495575672
GGCX,0.38706014099594316
VAMP8,0.20886429653493874
VAMP5,0.04165250182992151
RNF181,0.42651599781442695
USP39,0.061929571869053006
C2orf68,0.6575767266745371
GNLY,8.373332735960271e-17
ST3GAL5,0.0976579863601095
POLR1A,0.4705156317088497
PTCD3,0.31783644820128903
IMMT,0.6548202319356022
RP11-301O19.1,0.33001366585962666
MRPL35,0.6542515521391592
KDM3A,0.09297170647904539
CHMP3,0.49969418632511
RMND5A,0.2954127352818656
CD8A,0.49501886650398375
CD8B,3.17148341760698e-05
LINC00152,0.033798043876018945
RP11-1399P15.1,0.8583932424763525
RNU2-63P,0.013760809593000979
KRCC1,0.6704010868916694
EIF2AK3,0.24368020827969858
RPIA,0.311542391495017
AC027612.6,0.5397452311266051
MAL,0.010435839417378799
MRPS5,0.17549583974960117
ZNF514,0.8093789562446697
ZNF2,0.2277288984535802
FAHD2A,0.710690220714439
LINC00342,0.2771882980685161
ANKRD36C,0.686258724020087
DUSP2,0.208881522221934
STARD7,0.9198369115431594
TMEM127,0.015997741893806133
CIAO1,0.5333789241891714
SNRNP200,0.29081597562452705
AC021188.4,0.2731658965515771
ITPRIPL1,0.7198566232313757
NCAPH,0.11713745929268655
ARID5A,0.30370824013367453
KANSL3,0.28216638174158215
LMAN2L,0.13728968922763898
ANKRD39,0.5029539557111344
FAHD2B,0.09311533428705707
ANKRD36,0.06430297130995354
ANKRD36B,0.6657638364241699
COX5B,0.06469424756160017
ACTR1B,0.5893995263963321
ZAP70,0.852787966970756
TMEM131,0.699964211435532
INPP4A,0.20210031923626906
COA5,0.044907338878114746
