PeakID,clonal_p,quality_p,max_height,itype,gene,gene_clonality
Interval_55452,0.1014623172103486,0.5019966254218222,56.492023,promoter-TSS,BDH2,0.9969477150027775
Interval_11833,0.003493172435693803,0.20609717370593839,18.79699,intron,RCN1,5.556339854208814e-05
Interval_41612,0.0017465862178475122,1.0,17.577183,intron,STAT1,0.06588980846616618
Interval_37639,0.00040769430339915314,0.9889482564679415,43.053432,intron,CRIM1,0.009150498267790356
Interval_39896,0.2363273453093815,0.18501179459263295,189.43509,promoter-TSS,CCDC93,0.6732793315803807
Interval_70251,0.01386133992952665,0.9583923666329334,90.80336,intron,FAM3C,0.001230014213495392
Interval_22277,0.9213891256810346,0.49657166153960197,17.328693,intron,PCNX,0.10670621882078368
Interval_15165,0.6604330708661418,0.4841694376174642,64.56231,intron,SLC2A3,0.0458395954691695
Interval_41378,0.0002566914801763742,0.28830417811189823,133.4656,intron,AC104820.2,0.13690993698999357
Interval_24645,0.7235795865259501,0.31100187942749746,142.57512,promoter-TSS,CSNK1G1,0.8123995823092569
Interval_75671,0.2225515133129531,0.6123734533183351,39.778877,intron,TLN1,0.41805652734495496
Interval_76531,1.0,0.4401330056382825,134.14133,promoter-TSS,IARS,0.19870870665852405
Interval_28260,0.03747695610575674,0.11380764904386953,36.402897,intron,USP10,0.42962993868590027
Interval_12877,0.061703050455399255,0.10617319647245915,139.88498,promoter-TSS,RPS6KB2,0.39673921945724494
Interval_1846,0.0038247566063983607,0.47566063977746875,23.271431,TTS,PPIH,0.5940521049407501
Interval_71376,0.006601907217640757,0.9669010123734533,35.86416,intron,WDR60,0.8352764971775016
Interval_22421,0.0076495132127955,0.4490611961057024,15.167875,intron,LIN52,0.04166080657963464
Interval_29704,0.09660678642714582,0.21484304119034658,210.25479,promoter-TSS,RFFL,0.4877536568674895
Interval_35860,0.09144864071842973,0.849437570303712,28.801699,promoter-TSS,VASP,0.4519316382173563
Interval_9216,0.29737482614742705,0.611961057023644,25.832056,intron,ASCC1,0.04183209019414068
Interval_8966,0.15062129059506102,0.772337992672625,30.987827,intron,JMJD1C,0.4975835989408429
Interval_3664,0.08702594810379238,0.16501542369805844,237.77428,promoter-TSS,TRIM33,0.6480217755388209
Interval_75952,0.0036677262320230497,0.5309898762654668,34.070946,intron,TJP2,0.6647222675674176
Interval_67046,0.7029058840537807,0.180829839525806,123.611336,promoter-TSS,ERMARD,0.029080047143922687
Interval_8884,0.0003180569611100914,0.5325140957062311,132.84262,exon,ARID5B,0.0004430255499245525
Interval_70250,0.013046217708758245,0.553520173616783,28.691322,exon,FAM3C,0.001230014213495392
Interval_73650,0.0009561891515998955,0.7978627671541058,44.77794,intron,NCALD,0.0032939178370049037
Interval_41115,0.4878993783432124,0.18334538094549657,139.88498,promoter-TSS,HAT1,0.1376946888844598
Interval_63650,0.014848143982002293,0.9158305623825358,68.141884,TTS,KLHDC3,0.5783654386283233
Interval_51703,0.036645605973578244,0.24663986214819067,326.06668,promoter-TSS,EIF2A,0.06253624469536492
Interval_48386,0.15818538971869067,0.9195388887592467,18.830671,TTS,SGOL1,0.29266574065902173
Interval_647,0.01617156325111402,0.15571838611065736,43.053432,intron,ZBTB17,0.526047946768943
Interval_34787,0.9311737889626033,0.6646899670138245,20.67669,intron,HSH2D,0.6089793825161669
Interval_69047,0.013046217708758245,0.41959722773201413,33.20125,intron,RHBDD2,0.1551773375159803
Interval_5972,0.010025118367528285,0.38639068443282854,26.332981,intron,ATP2B4,0.6523529929256342
Interval_28017,0.7833742952146888,0.11904004626283071,103.32824,intron,NUDT7,0.12725663337229737
Interval_76833,0.04729253919424803,0.15035120061605955,24.260166,exon,TGFBR1,0.7995721519654504
Interval_60257,0.008214127365645196,0.253740157480315,55.58944,intron,FNIP1,0.2928985985020486
Interval_65903,0.002226398727771861,0.11030793696689312,172.16615,intron,HBS1L,0.06583965659585096
Interval_39517,0.03995404173307182,0.5709518586796724,19.44745,intron,NCK2,0.25810953905126366
Interval_2370,0.02162787335550087,0.33031661124765077,105.33192,intron,ALG6,0.4389941325108448
Interval_76176,0.5519212448396319,0.1546522705620832,18.573416,intron,VPS13A,0.08827914794124392
Interval_20692,0.00024451508213430007,0.7572272215973004,57.382637,intron,TMTC4,0.13795087552797408
Interval_29216,1.0,0.7501360914534567,208.20001,promoter-TSS,PEMT,0.04433913841910102
Interval_24992,0.33349394018012624,0.7043847571931954,21.520771,TTS,PML,0.6012874982251277
Interval_31499,0.30686164229471324,0.4801792684689894,65.97206,promoter-TSS,SAP30BP,0.20731007116505545
Interval_27606,0.4328755240711287,0.2395836345236374,127.07706,promoter-TSS,PDP2,0.41548147557968673
Interval_42480,0.17689499304589762,0.20879694019471484,23.311699,intron,RQCD1,6.559683087435395e-05
Interval_7927,0.004620446643175957,0.19277277840269968,48.695152,intron,NSUN6,0.15465032550264804
Interval_69882,0.00024451508213430007,0.8891169853768279,37.578808,intron,PIK3CG,0.5108427026031377
Interval_71166,0.00391224131415735,0.15035120061605955,23.36156,TTS,AGAP3,0.6375169588593729
Interval_46957,0.1034298797430373,0.4765594007420717,35.133457,intron,MYH9,0.662125769442555
Interval_206,0.03978717942734411,0.20351518560179982,42.134617,intron,KCNAB2,0.6978387297178198
Interval_29624,0.05544642526222132,0.1494384937548645,16.065723,TTS,RHOT1,0.14008143044433044
Interval_11338,0.0037909247558878256,0.34623779437105107,362.73434,promoter-TSS,ZNF143,0.42580702055126274
Interval_12233,0.013046217708758245,0.2900613725993513,42.05491,exon,DDB2,0.7780087567566176
Interval_186,0.15521179702183086,0.1687147607344225,103.06346,promoter-TSS,LRRC47,0.04207341765343952
Interval_4982,0.0006361139222201828,0.3330056382824924,169.80304,promoter-TSS,KIFAP3,0.8366331499462389
Interval_59834,0.018738478052878982,0.33748593925759285,64.18908,promoter-TSS,SLC25A46,0.19142584083575132
Interval_52862,0.10885437900744932,0.577275803327655,26.560993,intron,IL1RAP,0.5408636287170875
Interval_78256,0.0027106949236080924,0.17841301133563336,17.19026,intron,TBL1X,0.6638055946978518
Interval_10934,0.026536473291212337,0.17185525560022974,252.32776,promoter-TSS,RIC8A,0.5443503430030728
Interval_58534,0.06950028719126988,0.33911545089029294,295.111,promoter-TSS,SETD9,0.794023473645512
Interval_65110,0.24654105736782939,0.11023622047244097,72.48596,intron,ARMC2,0.2913229913945649
Interval_442,0.6338875234928433,0.12751192713604165,138.44228,promoter-TSS,KIF1B,0.5712410237765232
Interval_26218,0.0750499001996009,0.16490655053529302,149.02676,promoter-TSS,CORO7,0.8024080843339856
Interval_53893,0.4242336675039461,0.24916086869540088,17.746262,intron,STIM2,0.7018272118588196
Interval_57976,0.008313512792584521,0.23963316453923877,38.01092,exon,SUB1,0.13064727206144489
Interval_16558,0.009580838323353436,0.27425149700598805,249.70926,promoter-TSS,COPZ1,0.2996747448090574
Interval_26347,0.09944367176634272,0.5362482614742698,17.679504,intron,CLEC16A,0.8768270246062773
Interval_16157,0.0054213898472149635,0.24100542138984726,36.522736,intron,RP11-493L12.5,0.00012422644926467102
Interval_22851,0.021685559388861075,0.13405618531296204,21.518496,intron,TC2N,0.0682176491946407
Interval_61242,0.06391617856392817,0.17522497187851516,34.122246,intron,MED7,0.8450953845967072
Interval_71200,0.0009561891515998955,0.6549026425591098,18.42322,intron,PRKAG2,0.020074803123706488
Interval_60551,0.03465401578888894,0.42389097612769233,30.955688,promoter-TSS,SIL1,0.7279529400534768
Interval_56443,0.07744510978043895,0.10183269823988383,215.26714,exon,MMAA,0.3217505907271136
Interval_75551,0.2846307385229544,0.12353474868444925,206.7891,promoter-TSS,CHMP5,0.008364325898730748
Interval_11092,0.08068997710449732,0.447366578769281,17.233633,promoter-TSS,CD81,0.2777826184533932
Interval_8149,0.0027106949236080924,0.7013307047806802,18.978323,intron,ANKRD26,0.5049521685847298
Interval_24732,0.015719275960622725,0.12416640203239127,19.920742,intron,RAB11A,0.32368531791180316
Interval_1536,0.0027106949236080924,0.17249876786594387,16.678288,promoter-TSS,TFAP2E,0.06231687946792691
Interval_28220,0.43192135318779845,0.20913690906462334,134.5048,exon,MLYCD,0.5994917840673442
Interval_26761,0.02270562083201033,0.22245157192759601,15.118593,intron,PRKCB,0.2687104054570158
Interval_22353,0.025429568542023384,0.541872890888639,38.528774,intron,DPF3,0.05713319638225713
Interval_15351,0.0048903016426969925,0.3317210348706412,34.54826,intron,ETV6,0.48463460353385335
Interval_2090,0.05422334235202508,0.41959722773201413,23.311699,intron,EPS15,0.20997973353495808
Interval_60242,0.04620446643175469,0.346681664791901,48.222385,intron,RAPGEF6,0.5422373650540316
Interval_28834,0.5740928148041058,0.3434436894607489,99.61098,promoter-TSS,CAMTA2,0.7131053106382741
Interval_27302,0.03978717942734411,0.39744094488188975,50.83083,promoter-TSS,SNX20,0.08299134222587996
Interval_25075,0.05467528527757626,0.18368953880764904,66.08876,intron,PPCDC,0.25908274829005334
Interval_26179,0.7328117011581118,0.2972020628660771,28.691322,intron,CREBBP,0.344533676668841
Interval_14851,0.03131636058152254,0.14991563554555676,52.154537,promoter-TSS,RP11-218M22.1,0.7594691949776786
Interval_12734,0.04729253919424803,0.6899670138245432,25.50779,promoter-TSS,LTBP3,0.7784117340177095
Interval_15779,0.26144282203267344,0.7685123608500795,174.36636,promoter-TSS,MRPS35,0.1667887961222719
Interval_69557,0.0060430822610954005,0.4568743675003615,157.56703,promoter-TSS,ZNF789,0.6062573424665324
Interval_32915,0.07060864536648792,0.17230013011421141,99.60374,promoter-TSS,HDHD2,0.6124541304499409
Interval_21855,0.04670978627671529,0.10663582477952871,86.64346,intron,PRKCH,0.30324302827199184
Interval_73667,0.4284180804144406,0.4491867547196229,53.801914,intron,NCALD,0.0032939178370049037
Interval_27534,0.016307772135947807,0.5957809254894639,29.319904,TTS,CNOT1,0.27228824138708707
Interval_76968,0.30459081836327395,0.1696606786427146,151.30849,intron,CTNNAL1,0.774564510831762
Interval_53369,0.0017116055749437642,0.39555680539932514,44.26832,intron,HTT,0.7824964434911821
Interval_2239,0.002310223321587368,0.6100112485939257,53.602287,intron,USP24,0.01563128092253432
Interval_9776,0.349901082534954,0.38286701047767946,28.89198,intron,IDE,0.2614545116184222
Interval_11332,0.16167664670658632,0.2868082017782616,202.03943,promoter-TSS,TMEM41B,0.40477632875207314
Interval_25159,0.011037733647586534,0.3395950506186727,44.830185,intron,PSTPIP1,0.12896152664424076
Interval_77640,0.010517435320585466,0.10533468266589563,95.514435,intron,NTMT1,0.025006627376473523
Interval_23161,0.00040769430339915314,0.7442632170978627,33.916523,intron,EVL,0.22974203230363885
Interval_49171,0.0009780603285396428,0.425984251968504,41.74028,exon,SETD2,0.585627251130749
Interval_2777,0.3225097585658525,0.5529564840248662,150.64542,promoter-TSS,ODF2L,0.009545091214687525
Interval_7871,0.10326842837273986,0.31571627260083446,26.087671,intron,RSU1,0.06717817780794148
Interval_71941,0.013972689742775213,0.1765639885677993,21.520771,intron,DOCK5,3.8571913304192095e-07
Interval_79745,0.13084926884139536,0.1552117970218303,96.84345,promoter-TSS,FAM199X-1,0.008348456190947973
Interval_8712,0.0015401488810582453,0.13965129358830142,65.36979,intron,SGMS1,0.3374824374671468
Interval_18534,0.03978717942734411,0.31872890888638916,48.29382,intron,VPS37B,0.2530510418770901
Interval_66259,0.0076495132127955,0.9148991655076495,23.36156,promoter-TSS,PLAGL1,0.010181519019466392
Interval_11925,0.48622754491017983,0.16167664670658688,242.10863,promoter-TSS,CAT,0.2812535882744764
Interval_43231,0.3810322394101484,0.4388896920630331,118.99033,promoter-TSS,RNPEPL1,0.6179701080147288
Interval_23739,0.0009780603285396428,0.22395950506186724,44.926083,intron,GOLGA8A,0.00013483999899409935
Interval_48119,0.0017116055749437642,0.2928852643419573,51.986073,exon,TMEM43,0.9640590840206398
Interval_33808,0.012373453318334837,0.3611681364753506,81.42809,promoter-TSS,RPS15,0.7547664737956208
Interval_25019,0.00040769430339915314,0.1930319930926656,30.57618,intron,ARID3B,0.758615073576248
Interval_61566,0.026536473291212337,0.20333141872487082,264.0631,promoter-TSS,FBXW11,0.4713611460913779
Interval_75566,0.03116958218880972,0.5221049587971665,138.7638,promoter-TSS,NOL6,0.6687478045855487
Interval_58951,0.7876247504990018,0.4587552168390492,148.53432,promoter-TSS,POC5,0.5950791272490041
Interval_17641,0.00024451508213430007,0.2544455688882463,75.34348,intron,NDUFA12,0.3981294263879334
Interval_36788,0.0002566914801763742,0.24384139482564682,54.97671,intron,LINC00299,0.5258175621204684
Interval_735,0.03985595838797884,0.15618672665916755,34.79359,TTS,UBR4,0.7262474819436091
Interval_63132,0.05588822355289402,0.18729813101070591,240.39587,promoter-TSS,PSMB8,0.06565331559636076
Interval_29852,0.1479316246915776,0.411733134202973,24.250076,intron,SYNRG,0.09161050609832909
Interval_13467,0.010269633449663806,0.9019122609673791,46.046585,intron,SYTL2,0.8207510960820477
Interval_9905,0.0002566914801763742,0.7400028914269192,66.49061,intron,PIK3AP1,0.28085097464236153
Interval_38578,0.0076495132127955,0.41159596662030595,16.138868,intron,AAK1,0.5023007816375755
Interval_45672,0.20050236735056814,0.7580799477282805,22.537117,TTS,LINC00649,0.1385289747673275
Interval_39195,0.9109151366199222,0.1674136186207894,110.6708,exon,AC021188.4,0.27303088827548605
Interval_69834,0.002310223321587368,0.22187851518560175,39.493748,intron,ATXN7L1,0.23791925330708116
Interval_28728,0.007335452464044878,0.5590269966254218,38.081715,intron,ITGAE,0.46022879944243644
Interval_39313,0.12739235779225122,0.11483443399528626,39.841488,intron,MGAT4A,0.024529911388808525
Interval_43375,0.006673978484586951,0.44152089055949106,84.873405,intron,SDCBP2-AS1,0.0026118181249953363
Interval_43982,0.00024451508213430007,0.625562429696288,35.86416,exon,KIF3B,0.9981415169755217
Interval_49698,1.0,0.19528697412172902,102.22366,promoter-TSS,ATXN7,0.645971768851386
Interval_33890,0.0011976047904196374,0.17553982943204505,175.26431,promoter-TSS,PLEKHJ1,0.011702309754897493
Interval_72636,0.003992015968063423,0.16933405915441846,195.89311,intron,SDCBP,0.4438395103378075
Interval_6149,0.2009932915755529,0.6028982801670828,21.990685,intron,MAPKAPK2,0.5492071846785638
Interval_18409,0.0002566914801763742,0.2609392575928009,60.969048,intron,OASL,0.1672003587651155
Interval_21164,0.3609955005624297,0.48619235095613045,47.22062,promoter-TSS,ACIN1,0.003524874777344884
Interval_25058,0.3015179991325718,0.1268468989446292,72.00423,promoter-TSS,RPP25,0.6112439048069307
Interval_42859,0.07708213670304431,0.13520964962665138,314.7412,promoter-TSS,NCL,0.5869829847966586
Interval_1517,1.0,0.22786405248137576,19.130957,promoter-TSS,SFPQ,0.11348665946506513
Interval_60451,0.7709560539711469,0.31538048678038877,41.274254,intron,H2AFY,0.0009742360515429715
Interval_79787,0.0007700744405291227,0.7023854272083273,74.25392,intron,TSC22D3,0.022171464059077776
Interval_78481,0.5055409362143735,0.12097401875393798,23.147293,intron,SH3KBP1,0.003364012407234981
Interval_66719,0.0010267659207054969,0.15703037120359953,67.34646,intron,ZDHHC14,0.2244882453421783
Interval_621,0.00518962075848306,0.25570676828161853,194.4134,promoter-TSS,CASP9,0.7139333899200044
Interval_12851,0.018363273453094187,0.3806568680820178,212.5482,promoter-TSS,KDM2A,0.7072787300482569
Interval_61864,0.2495009980039926,0.10883687171112322,149.6564,exon,LINC00847,0.34698522177038876
Interval_29026,0.016220905016625653,0.32117970218302727,130.43837,intron,PIK3R5,0.05578119823692903
Interval_21217,0.16761601850513175,0.14734711580164817,130.92992,promoter-TSS,GMPR2,0.06085166016383227
Interval_50912,0.0009561891515998955,0.8434457579972183,41.243774,intron,ILDR1,0.346493248776131
Interval_33934,0.019488188976378162,0.13005638282492415,90.4766,promoter-TSS,SLC39A3,0.3564796172925635
Interval_23800,0.06006580636128134,0.9265185601799775,28.119652,intron,RASGRP1,0.04529505833629997
Interval_55886,0.03131636058152254,0.5674915635545557,63.901405,intron,TNIP3,5.012357801345947e-05
Interval_62664,0.00024451508213430007,0.14803149606299215,35.391712,intron,FAM65B,0.3333460532563324
Interval_15116,0.6093971374873504,0.35255168425618044,97.82258,intron,LRRC23,0.1951855604869677
Interval_73108,0.0002566914801763742,0.6087031950267456,85.35956,promoter-TSS,TPD52,0.00015433674594686223
Interval_65,0.2790419161676644,0.1037198330611504,151.22362,promoter-TSS,CCNL2,0.6108726221262331
Interval_50268,0.0017465862178475122,0.6370276278183551,22.141373,intron,FILIP1L,0.014897794728733064
Interval_18151,0.16248570695167175,0.2067210348706412,44.75143,intron,ATXN2,0.7114194103350484
Interval_40863,0.06023991655076533,0.23974269819193328,26.82827,intron,SLC4A10,0.005082932840965756
Interval_32276,0.28090137504169654,0.6462324691386834,33.044388,intron,ANKRD12,0.041265253052080106
Interval_13182,0.10660857581078931,0.14486733717592704,33.044388,TTS,XRRA1,0.06933502495657179
Interval_36566,0.4200787401574798,0.39800491542576266,69.93511,promoter-TSS,ZNF304,0.9598446440814894
Interval_14736,0.3932135728542917,0.5423335147886046,246.8496,promoter-TSS,APLP2,0.6079961238151301
Interval_55878,0.0027106949236080924,0.3311976343026122,23.147293,promoter-TSS,TNIP3,5.012357801345947e-05
Interval_60774,0.013920134983127608,0.43643197918172616,57.935112,intron,ARHGAP26,0.060789060735504795
Interval_29290,0.0027840269966252773,0.29084863380078063,79.712006,promoter-TSS,PRPSAP2,0.6593941327246645
Interval_77332,1.0,0.16941551462140025,18.830671,intron,DENND1A,0.8706521841729227
Interval_4639,0.1683777473036585,0.4018855155998413,18.79699,intron,SLAMF1,2.2189244448480044e-05
Interval_62724,0.4414630620211073,0.21746421859187504,116.558525,exon,HIST1H4C,0.2555980937177227
Interval_18376,0.0002566914801763742,0.15524071129102213,66.65536,intron,DYNLL1,0.06622490057647962
Interval_10216,0.25520247469066426,0.16411739193291885,75.224075,promoter-TSS,CALHM2,0.3502088818779369
Interval_42588,0.0012230829101962382,0.5292511609455581,34.070946,intron,FARSB,0.14660023113719695
Interval_63332,0.15249500998003984,0.176120486300127,180.45103,exon,MAPK13,0.1940541695497239
Interval_28998,0.012086164522192022,0.20639005349139805,111.30737,promoter-TSS,PFAS,0.6580999168080001
Interval_21131,0.3355500939713748,0.35925979470868874,81.289185,intron,DAD1,0.09379713797944109
Interval_48033,0.006601907217640757,0.5627143957249201,37.661343,intron,RAF1,0.2695718634777043
Interval_62240,0.0017465862178475122,0.16179739599872978,42.287678,intron,NEDD9,0.002053460088004599
Interval_53323,0.005877390326209597,0.3997686858464652,77.06766,intron,RNF4,0.37048778692468326
Interval_76566,1.0,0.2511842811471776,26.898117,intron,FGD3,0.6347043518563777
Interval_35973,0.026500129720914423,0.7764450563554477,17.932077,intron,ARHGAP35,0.16500673273210728
Interval_64024,0.22395209580838304,0.34454726909816735,217.41978,promoter-TSS,PRIM2,0.7962276952841659
Interval_79142,0.10231223922113997,0.6549026425591098,21.526716,promoter-TSS,HUWE1-1,0.0030942239676778685
Interval_79267,0.27116722608753596,0.1340162882411966,37.109283,intron,MSN,0.008638976143655717
Interval_69626,0.0602794411177644,0.13021230266739248,182.43417,exon,TSC22D4,0.3608126300650757
Interval_9625,0.07824351297405163,0.20083469424786793,206.76689,promoter-TSS,ATAD1,0.1380397661282993
Interval_14293,0.01721140472878957,0.1376912378303199,32.986027,intron,CD3E,0.0034134071655606713
Interval_64585,0.15249500998003984,0.20907276356378157,193.68694,promoter-TSS,LYRM2,0.9356826166827932
Interval_49355,0.9321357285429136,0.20537107602975868,139.88498,promoter-TSS,C3orf18,0.7012109286247136
Interval_71127,0.05698550859916485,0.7919010123734533,41.96442,intron,GIMAP2,0.4287265244872494
Interval_55922,0.5805566880397321,0.32519180163818984,23.104923,intron,EXOSC9,0.507297928163704
Interval_6139,0.07888076490438733,0.13899089200520454,104.00604,promoter-TSS,EIF2D,0.08609426469155168
Interval_14281,0.00024451508213430007,0.23038889692063036,95.94593,promoter-TSS,AMICA1,0.00017704221493690275
Interval_53443,0.0007984031936126845,0.9284703320631464,291.28256,intron,JAKMIP1,0.06425080485150322
Interval_50292,0.17979318779882136,0.5087391781205517,20.33143,intron,TBC1D23,0.030851747344785803
Interval_36012,0.013448329517415814,0.21531748068980006,26.568525,TTS,DHX34,0.548755049784589
Interval_67381,0.0807367829021367,0.8356512939135463,57.952595,intron,ACTB,6.672749697371711e-08
Interval_5142,0.014118031409703025,0.5388357705286839,31.795738,intron,KIAA0040,0.4643953606414457
Interval_49070,0.33865338875675177,0.9173686789723007,31.010963,intron,FYCO1,0.19817187878429016
Interval_41587,0.17405189620758477,0.1274178914897478,235.26328,promoter-TSS,NAB1,0.7795167571716952
Interval_36588,0.09125421822272217,0.6779239554720254,68.6159,promoter-TSS,ZNF586,0.9408844601255458
Interval_47815,0.003493172435693803,0.33534455382661166,24.73952,intron,ITPR1,0.3278917942171063
Interval_49247,0.4902807271369566,0.5059055118110236,51.11183,intron,PRKAR2A,0.7395661478756348
Interval_58377,0.006673978484586951,0.8034118837646378,68.10254,intron,ITGA2,0.05935053108242112
Interval_55427,0.0006361139222201828,0.22949255457568307,123.74446,intron,NFKB1,0.23162031125333005
Interval_46200,0.2582622524215701,0.3101344513517421,123.41754,exon,IL17RA,0.08241204584592156
Interval_66674,0.04303465445573207,0.5201269456047418,24.347578,intron,ARID1B,0.6295743683540465
Interval_2307,0.16733310152990233,0.9409770514603616,19.44745,intron,FGGY,0.8041126833899915
Interval_8295,0.17045908183632708,0.11014334966430772,259.19202,promoter-TSS,ZEB1-AS1,0.22580356909265561
Interval_71208,0.0002566914801763742,0.8594188231892439,84.61223,intron,PRKAG2,0.020074803123706488
Interval_63249,1.0,0.39920684926429706,16.138868,intron,C6orf106,0.02353538305111073
Interval_35635,0.23218158161052427,0.12222061587393374,117.311066,promoter-TSS,TMEM91,0.7102433966937363
Interval_34595,0.040523059617547874,0.11863524649414481,75.314735,promoter-TSS,RAD23A,0.0002220372987540871
Interval_79393,0.711294373930247,0.20551653326488228,33.044388,exon,CXCR3,0.1876340044320697
Interval_55214,0.004156756396292871,0.6942632170978628,41.232533,intron,HPGDS,2.7427073020554837e-09
Interval_24050,0.04279013937359655,0.6576202366228736,28.195478,exon,WDR76,0.14823959956827912
Interval_33059,0.6375249500998,0.4281618581019778,182.92657,promoter-TSS,MBD1,0.6947175827477252
Interval_56076,0.007338497461176208,0.5335977169119009,18.573416,intron,C4orf29,0.03507151678053711
Interval_59757,0.003493172435693803,0.4090187361067006,30.987827,intron,EFNA5,0.026998705555827045
Interval_20739,0.04566176198065264,0.4401615951966198,20.870136,intron,ERCC5,0.19706809565334635
Interval_29332,0.0025444556888819525,0.13161775336128378,134.2787,promoter-TSS,AKAP10,0.39658092221266916
Interval_31971,0.0327598669943614,0.1025589128234784,110.903625,promoter-TSS,CCDC137,0.05739808267267643
Interval_65142,0.025817107093184966,0.37247913769123786,15.815269,intron,AK9,0.0003191084110364477
Interval_10947,0.0002566914801763742,0.2239410148908486,74.577286,intron,IFITM2,0.0024721500633900742
Interval_40692,0.0002566914801763742,0.6247469066366704,47.882664,intron,CYTIP,0.07350184157306756
Interval_39679,0.06406467315716247,0.6808066759388038,18.925137,intron,MIR4435-1HG,0.1453186387582839
Interval_29645,0.11247693778202594,0.47513592980654795,28.691322,intron,MYO1D,0.757306559281554
Interval_26709,0.6634730538922153,0.8266739248775177,239.41855,intron,POLR3E,0.23221772659014647
Interval_48322,0.0003180569611100914,0.15792973832586377,256.75623,promoter-TSS,TBC1D5,0.13798849021569637
Interval_1713,0.004892331640783731,0.6464919758348467,26.087671,intron,TRIT1,0.6027480839957063
Interval_27969,0.0017465862178475122,0.6109876151159098,65.97206,intron,ZNRF1,0.7909654867089511
Interval_42152,0.5684630738522949,0.2468154599891127,220.58789,promoter-TSS,AC007383.3,0.3105690266287252
Interval_31238,0.012375249500998442,0.4333514788604609,205.84767,promoter-TSS,PITPNC1,0.07629227900204603
Interval_33076,0.04321559616026138,0.30610429561543306,28.89198,exon,SMAD4,0.26632051040530946
Interval_14219,1.0,0.48784154980482863,127.31778,promoter-TSS,SIDT2,0.5764504764387592
Interval_28310,0.005406968338875218,0.13456700881885209,175.6673,promoter-TSS,RP11-542M13.3,0.012682157243922692
Interval_32394,0.0017465862178475122,1.0,33.34674,intron,LDLRAD4,0.34263640682947166
Interval_72297,0.008153886067973293,0.344783329055142,26.898117,intron,WHSC1L1,0.8406760404060998
Interval_61512,0.08942115768463044,0.40181455271275635,248.12025,intron,LCP2,0.18392497951612077
Interval_79645,0.008153886067973293,0.9866520430308263,23.257408,intron,DIAPH2,0.9353479400357093
Interval_44917,0.4823023609206474,0.4851932841629295,25.104908,intron,PFDN4,0.5696408505049151
Interval_26522,0.0015401488810582453,0.1318616422947132,45.35578,intron,ABCC1,0.11882738090583968
Interval_32014,0.020021935453760853,0.13554555680539937,55.690426,intron,CCDC57,0.17605043080462257
Interval_42991,1.0,0.29850746268656714,17.932077,exon,DGKD,0.33048688725031955
Interval_66325,0.11178151794220414,1.0,19.920742,intron,RP11-545I5.3,0.13813544241700934
Interval_7007,0.011037733647586534,0.24102924634420697,46.7302,intron,LYST,0.29663979560281
Interval_24505,0.07465069860279394,0.4570495372890583,158.39531,promoter-TSS,NARG2,0.6148954461223535
Interval_62494,0.13413142581816873,0.2959490011489567,32.27774,intron,ATXN1,0.31524197544227806
Interval_35710,0.042379077615298466,0.35989590863090937,80.32863,promoter-TSS,PAFAH1B3,0.14532572297551188
Interval_72892,0.046213350523484076,0.26937570303712033,49.812023,intron,NCOA2,0.5462590547740547
Interval_29922,0.0003992015968069529,0.28060243150063513,267.13583,promoter-TSS,LASP1,0.06292559447926757
Interval_51495,0.4825646794150733,0.40925256614139083,89.688675,intron,ZBTB38,0.005909316381633468
Interval_54572,0.10179640718562888,0.2562874251497006,206.37128,promoter-TSS,UBA6-AS1,0.611583837369337
Interval_31418,0.0012230829101962382,0.4691226096737908,34.122246,TTS,NAT9,0.6874301719891986
Interval_53183,0.24901574803149562,0.6080381668353332,86.08309,promoter-TSS,PIGG,0.008087639293150149
Interval_7832,0.24108717652161293,0.19687725892728059,130.92992,promoter-TSS,DCLRE1C,0.5050295790303359
Interval_25817,0.002853860123790408,0.14589410309663264,25.304426,exon,LYSMD4,0.6400467143338187
Interval_51660,0.04036173603646975,0.3139616767354805,21.520771,intron,HLTF,0.12853520107572405
Interval_66001,0.16726546906187634,0.2753402286336418,158.71568,promoter-TSS,IFNGR1,0.001001791855904503
Interval_16636,0.33600914755093003,0.8222722159730034,43.899353,promoter-TSS,IKZF4,0.34081793169896907
Interval_76367,1.0,0.24039377580184185,16.138868,exon,SPIN1,0.2991238898609053
Interval_58650,0.03978717942734411,0.17376265466816643,37.956642,intron,KIF2A,0.014965422345364928
Interval_6602,1.0,0.9346398112865179,256.49387,promoter-TSS,LBR,0.31042444147104037
Interval_53340,0.16878544160705644,0.6990409072877044,15.51963,promoter-TSS,SH3BP2,0.331773773212422
Interval_77925,0.041983518866560154,0.12109295937545184,128.37329,promoter-TSS,MRPS2,0.21491292405332552
Interval_26885,0.005725025299985309,0.5960387451207171,158.75713,promoter-TSS,XPO6,0.6620304644464178
Interval_33158,0.277345670088189,0.23264420991759438,138.26877,promoter-TSS,TXNL1,0.3099025510123447
Interval_7745,0.0002566914801763742,0.42553430821147353,55.762104,intron,CAMK1D,0.30087340669497936
Interval_37700,0.0002566914801763742,0.750007228567298,60.066723,intron,CDC42EP3,0.6108505312685735
Interval_32395,0.030598052851182,0.3010257301808067,20.870136,intron,LDLRAD4,0.34263640682947166
Interval_80536,0.0003992015968069529,0.2686626746506986,285.11996,intron,FLNA-1,0.059868608508517905
Interval_29492,0.051097804391217916,0.11645799310469973,233.42722,intron,NUFIP2,0.8500019209552802
