,TPM_p,UMI_p,TPM_logp,UMI_logp
TRIM39,0.36491721682882616,0.24964645771389107,0.43780564609721684,0.6026745918609231
MRPL2,0.36521717798475517,0.359652482853457,0.43744880362257166,0.44411693720989653
ALKBH1,0.3653023568425104,0.47264880781315355,0.43734752581601904,0.3254614332126587
EAF1,0.36538702357505076,0.17405657965569812,0.4372468803272709,0.7593095549470451
RIMKLBP2,0.3654640863303964,0.5339774737992263,0.43715529415034016,0.2724770635913737
CRNKL1,0.3656196599312844,0.4559437590290032,0.4369704596282739,0.34108872454988043
UBL7,0.36564123635268686,0.3829730466486748,0.43694483123544,0.4168317902706945
MRPL10,0.3656610193072363,0.5005355724108895,0.4369213344447979,0.30056505234494696
UQCRH,0.36576983948450764,0.07823851504789688,0.43679210827860787,1.106579400968721
PTPN1,0.36600576138385715,0.4631839587015253,0.43651207821891225,0.33424648979885324
PPP1R12A,0.366127795011116,0.9935615525864099,0.4363672999036635,0.002805222544537466
HSPD1,0.366262536209224,0.11094767307886526,0.436207501618544,0.954881801855641
ARF5,0.3663662195047704,0.040498197577770415,0.4360845769228622,1.39256430516675
QTRT1,0.3663878475077346,0.434213256364115,0.43605893961078834,0.3622969218353014
DEDD2,0.3664104453232055,0.3175585173013204,0.43603215432304626,0.4981762344684191
ZNF280C,0.3664677781852619,0.4420473325937533,0.4359642048469262,0.3545312257104078
RETSAT,0.3666181547146442,0.5885551377398721,0.43578603283487805,0.2302128448095591
C11orf30,0.3666372853583572,0.27724508392130853,0.4357633713378126,0.5571361459715064
ZAP70,0.36678477317888813,0.09556884221567803,0.43558870206867256,1.019683675290689
PSMB2,0.3670330029369451,0.8068962552344523,0.43529488302588276,0.09318230006795358
HNRNPK,0.3674252329388921,0.43990670865007464,0.4348310218194705,0.3566394149099467
CPSF6,0.36787138094856064,0.49127283075698147,0.4343039973810884,0.3086772533261828
TMEM161B-AS1,0.36811443989291315,0.43727781338473004,0.43401714630554344,0.35924255734305405
PWP1,0.3684225706586184,0.28336545764264787,0.4336537714930351,0.5476530915250456
PTPN9,0.36858899532866696,0.1713924293220203,0.4334576353116813,0.7660083654716641
PRKCH,0.3687101203149149,0.2074609999491008,0.43331494176301105,0.6830635331630621
SHOC2,0.36909018293929496,0.33908391672947746,0.4328675060153762,0.46969280898713917
CTD-2201E18.3,0.3692541225092629,0.1753053118046646,0.4326746473415914,0.7562049244509584
ZNF746,0.3693307081653252,0.6507783403670782,0.4325845812406951,0.18656690996934536
HDAC6-1,0.3693480548911213,0.41132971513502725,0.4325641837751918,0.3858099152099676
SDHB,0.36964221952699183,0.4857524854851254,0.43221843068668747,0.3135849685362844
HDDC2,0.36979194698990603,0.2179346261014853,0.43204255076453557,0.6616737622727599
TRIM35,0.3698132850757654,0.24872127405099514,0.43201749141518564,0.6042870663271205
PTCD2,0.36987742361297615,0.3049487240301433,0.43194217611777663,0.5157731794822997
USP4,0.3698854451044502,0.35430804545668126,0.43193275772269013,0.4506189858046449
TMX1,0.3701284126545902,0.24669752221694188,0.4316475753061918,0.6078352124596498
RP11-77K12.1,0.37013281952474053,0.33312651823380146,0.4316424044845802,0.47739079431510206
SDHAP3,0.3702019485417364,0.29550531150476816,0.4315612996871212,0.5294347085679031
PPIAP22,0.3702020876794745,0.6851563388735765,0.4315611364606964,0.1642103199482523
ANKRD49,0.3704071966414416,0.19766161573808994,0.43132058400062206,0.7040776589191569
PPM1G,0.3704497121152899,0.33048382614021404,0.43127073838134034,0.48084979000568057
MKS1,0.3704698180287114,0.23292770094595652,0.4312471679748401,0.6327788598870119
NOC2L,0.3708463911141633,0.18585763854084494,0.43080594296155944,0.730819585184518
ISOC1,0.3708984322112895,0.7086451698754428,0.4307450024314999,0.14957116868018622
TRIM8,0.3709301666670475,0.377053319763763,0.4307078453333477,0.4235972311156858
CRLF3,0.371341112161652,0.19042491111972057,0.43022696621544426,0.7202762384402305
GSK3B,0.37143330127441,0.457191512285521,0.43011916168571435,0.3399018408353268
STARD7,0.3714930074371473,0.6084360227607166,0.4300493564930211,0.21578508123463228
TMEM248,0.37158169010520004,0.5805094500553445,0.4299456942537173,0.23619070603137732
SMC3,0.37158340718126026,0.19395357222277765,0.42994368738697747,0.7123022171861025
ZNF22,0.37169941268369167,0.13642330589873994,0.4298081251255099,0.8651114305695348
HDAC3,0.3719796269599649,0.33873621442945007,0.42948084544379805,0.4701383702696993
APBA3,0.3720831818650211,0.32416382267026816,0.4293599596164273,0.4892354549142889
RAB3GAP2,0.3721374073394843,0.2891062264830509,0.4292966724009935,0.5389425548249801
PSMB7,0.37214683062583287,0.37088622206754385,0.42928567530860856,0.43075929983714684
B3GALT4,0.37227897864748327,0.3318737753349543,0.4291314862504509,0.4790270641846338
RP11-91I20.4,0.37229500452253295,0.7308634351639254,0.4291127911328128,0.13616376517002252
KHDC1,0.3723626504956734,0.2721776889982968,0.4290338870277097,0.5651474777441874
CRY1,0.372830171641534,0.3309542096679176,0.4284889491957061,0.48023209040620557
PPP2R1B,0.37291307522103434,0.7227088634407544,0.4283923889723133,0.14103661897812583
LINC00324,0.3730484299402701,0.4630627257770933,0.42823478349829874,0.33436017612300156
PHF8-1,0.37308593463800777,0.4141713197037412,0.428191123578424,0.38281997817471725
ZFAND3,0.37317248534719993,0.3922344603336235,0.4280903850284288,0.4064542534135407
TNPO2,0.37330983991769384,0.3976308373428382,0.4279305625364984,0.4005199422613792
RTP4,0.3733619387999334,0.48137518498826415,0.4278699569056132,0.31751630147361776
EHMT1,0.37351366580188117,0.4775528020435934,0.4276935039589589,0.3209786023663775
ZNF48,0.37377602815595123,0.32806230111435875,0.4273885552135537,0.4840436731759159
GTPBP1,0.37401808936505276,0.5417375730715845,0.427107392661979,0.26621104218320246
ABR,0.37420839245167903,0.17249421481678295,0.426886476711524,0.7632254658966763
WDR92,0.3742955623540659,0.8053971521955147,0.4267853218478182,0.09398991034810561
ZNF444,0.3743386942212422,0.3121887223808322,0.426735278901573,0.5055827896023573
ACADM,0.3743806304724745,0.4108766382358522,0.4266866286746581,0.3862885513000429
RP11-283I3.6,0.3749284041524037,0.5706097609912026,0.42605165667269207,0.24366080346695668
COMMD4,0.3750611034317173,0.46447827879316783,0.4258979730150487,0.3330345908648267
SLC18B1,0.37508978620699773,0.4698096885079389,0.42586476164062237,0.3280780313597118
ORMDL2,0.37557150674400275,0.49848896644253127,0.42530736351253523,0.30234444992234566
CTC-559E9.4,0.3758973691435882,0.2785034399468556,0.4249307138456998,0.5551694362507151
KLHL36,0.3759712434583812,0.7079367749717553,0.42484537125569277,0.1500055269246127
SMG5,0.37611740466857635,0.5530979010434047,0.42467656932519354,0.2571979896360536
PPP3CB,0.37642150670593433,0.7033438843696457,0.42432557127857345,0.152832284413706
PI4KB,0.376499510561204,0.710419481211616,0.42423558403355016,0.1484851377887164
TELO2,0.37650357019397174,0.24131441309051427,0.42423090124763696,0.6174167380218354
RP11-313P13.3,0.3765522881343173,0.29579488241245255,0.4241747090476632,0.5290093440621102
ATP8A1,0.37664672582897774,0.4559445809280621,0.42406580351505024,0.3410879416772187
BMP2K,0.37665548326923615,0.12381751196737682,0.4240557058200374,0.9072179271014642
TNPO1,0.37666101124104556,0.6625379151959474,0.42404933195813344,0.1787892632187631
ITSN2,0.3770344234750258,0.6217414459768582,0.4236189966303817,0.2063901811132801
TADA3,0.37754383322528307,0.16231472796120333,0.4230326190738883,0.7896420717813957
NELFA,0.3777572483173126,0.3784046802981955,0.4227871937685237,0.42204350066583246
GS1-124K5.12,0.377899901177818,0.4819414107046599,0.42262322165253813,0.3170057554422052
ANAPC5,0.37814998705019665,0.18974491553126224,0.42233591014035265,0.721829852777943
AGAP4,0.3781735887668196,0.36274339739480066,0.422308805087373,0.4404004837864382
ARPC2,0.37839655895582547,0.16947574846242003,0.42205282161826796,0.7708924394224664
ZNF84,0.3786593457165842,0.3594293585993324,0.42175131985599623,0.4443864521103402
RAF1,0.37871751225380557,0.5725581820621612,0.4216846122297188,0.24218037472667184
DDX27,0.37885226998766586,0.4823612503658691,0.4215301062232796,0.31662758774231364
PLEKHM1P,0.37894865352523,0.10472243442957752,0.42141963172414043,0.9799602705153295
CTD-2547L24.3,0.3790054323480283,0.6325948141428736,0.4213545651721263,0.19887437264534397
LINC00630,0.3790307390428854,0.4040275342825481,0.421325567722267,0.39358903692033803
CTD-2583A14.9,0.37920105137074145,0.7150182682210326,0.4211304672098193,0.14568286213425308
ZDHHC24,0.37922639453419515,0.13539200215760022,0.42110144295415597,0.8684069894279041
ZNF250,0.3793432737961472,0.28395852850478287,0.4209676120852574,0.5467450830398856
RP4-728D4.3,0.379391925372371,0.213180707626262,0.4209119164719736,0.6712521005393054
PGAP2,0.3794210772451373,0.2211410921401291,0.4208785472559952,0.6553305499064206
NUTM2A-AS1,0.3796985795616321,0.6175649066607648,0.4205610275367868,0.20931739090516727
KMT2C,0.3800487588759054,0.33942895629030145,0.4201606814034319,0.4692511112797574
TYMP,0.38034284175249367,0.24492302386619827,0.4198247529771134,0.6109703873209973
ZC3H8,0.38036556246129893,0.33383351643554693,0.4197988101101559,0.47647006288659505
C9orf69,0.3803821385807744,0.4663814577919124,0.4197798842107786,0.3312587244127048
TRIM41,0.3804345245227313,0.6536308408871756,0.41972007761962343,0.18466746426156377
PLEKHM2,0.3804831865607291,0.3182898249350755,0.4196645298138579,0.4971772446500672
KIN,0.38050675214928875,0.49067917544059403,0.4196376322044233,0.30920237320545113
CARHSP1,0.3808504936284588,0.13673531559427976,0.4192454771718783,0.8641193026457459
SNORD3A,0.38124247720985316,0.11757629946793342,0.4187987171887193,0.929680212678551
LINC00854,0.3815270814543349,0.38145844041908594,0.41847462963898274,0.41855277115560807
YIPF6,0.3817725180468873,0.31621648774931427,0.4181953375718943,0.5000154893947484
AGO1,0.38188197192555007,0.22333520712797758,0.41807084353309576,0.6510428082490134
DOPEY2,0.38190512164621415,0.19724153569177144,0.41804451735914044,0.7050016247787732
MTO1,0.3819088684531311,0.4303588801575583,0.41804025658992205,0.36616923123988754
STX10,0.3820102274806322,0.29732211627291927,0.4179250096565035,0.5267727846462303
AC069368.3,0.38202298972985094,0.4024168232844222,0.4179105009302124,0.3953238716229328
RP11-660L16.2,0.3821898257189289,0.4901900849068166,0.4177208784870244,0.3096354774858306
AKNA,0.382315363060439,0.43443331377777195,0.4175782498273871,0.36207687901056085
TATDN3,0.3824352342943318,0.16994775901343606,0.41744210239311247,0.76968455779181
BET1L,0.38245435338042055,0.28016525415116866,0.41742039125016345,0.5525857265309643
CTD-2024I7.13,0.38251508923349664,0.5409846281885384,0.4173514283754899,0.2668150749816742
TATDN2,0.3826752439600307,0.15232371699965466,0.4171696322602414,0.8172324711868634
AC093642.5,0.3827161387636646,0.45515062362401537,0.41712322361761883,0.34184485788438124
PSMD6,0.3829817647813073,0.4073773299648915,0.4168219039514536,0.3900031426041196
DDX10,0.3831369083482056,0.6578400864592895,0.4166460095416424,0.18187966566998603
C16orf70,0.38315341511777357,0.3049690243105304,0.41662729914241375,0.5157442696832967
LMOD3,0.38321115981519027,0.19439827277926275,0.4165618519536605,0.7113075980813883
TCTA,0.3832273070635752,0.3939303014140453,0.41654355260889747,0.4045806116489127
ADAP1,0.3833295344057157,0.5056045935443367,0.41642771835251186,0.2961889890336313
BANP,0.3834251799362616,0.5509438516280325,0.41631936994441404,0.25889265917115944
MYL12B,0.38344068393625286,0.7586536453231417,0.41630180937231986,0.11995645105572939
ZHX1-C8ORF76,0.3837662518340974,0.19166894954266112,0.41593321950845497,0.7174482373280687
RP11-140K17.3,0.38386458266293033,0.449881156693139,0.41582195629526036,0.34690219691127766
EIF2B1,0.38404544405626395,0.6628824664843237,0.41561738257221087,0.1785634680993981
RPL23AP7,0.3842265549191841,0.48585801764305625,0.4154126231902709,0.31349062613490986
TMEM159,0.3842775409564131,0.38263177282271754,0.4153549970701917,0.41721897004145464
CHM,0.3843087546081221,0.45633608100480405,0.4153197221328608,0.34071519162227154
CMSS1,0.3843592736315766,0.390689944341439,0.4152626360245722,0.4081677665925315
LIMD1,0.3844564909645942,0.3788022814163474,0.41515280229471335,0.42158741403110067
AP001258.4,0.3846036310241723,0.4042024621405338,0.4149866199251058,0.3934010453709603
C7orf49,0.38465871277333163,0.594693068169565,0.4149244260586122,0.22570712367198956
RP11-295P9.3,0.38467152181574227,0.1955750263913998,0.4149099643978381,0.7086866024771131
ELP6,0.3848613725966171,0.48610228184956805,0.414695675577203,0.3132723402660257
RPS6KA2,0.38494316686803187,0.5383618966476875,0.4146033851345275,0.2689256855248757
UFM1,0.38494814808384537,0.4703262416410058,0.4145977653424894,0.32760078931272363
ARAP1,0.38496050467580434,0.16884431621369356,0.41458382498817814,0.7725135543864381
TIMM10,0.3850821827727915,0.5386013120567419,0.4144465751255636,0.2687325929625535
MAD2L1BP,0.3852958947974313,0.4499180825728831,0.4142056182289419,0.3468665518359731
SLC25A39,0.3853764943870852,0.22794305046160504,0.4141147781841986,0.6421736440506783
ENGASE,0.38539957699740524,0.284421715888693,0.4140887663484267,0.5460372478488004
CTB-109A12.1,0.3854681635448066,0.2629702629312128,0.41401148523370035,0.5800933594001979
DUSP28,0.38549901568698786,0.5061551926819032,0.41397672651641043,0.2957163033348187
GMDS,0.38552988489379747,0.5769357949354993,0.4139419513577226,0.2388725151921265
TCEAL8,0.38566603329819316,0.31416849154564946,0.4137886089969334,0.5028373731917398
RAD52,0.3856957849240671,0.318388611651817,0.4137551072947598,0.4970424748075689
ZNF431,0.38572496230820463,0.3233004699026597,0.41372225472505947,0.49039366416053226
EXOSC10,0.38576320966764543,0.18398631237851074,0.413679193488946,0.7352144850317464
CHMP5,0.3857981492268293,0.4351629941881112,0.4136398601097166,0.36134804369413837
C17orf85,0.3858382294261541,0.2679598078023595,0.4135947440164438,0.571930342384164
CEP350,0.38592611304058344,0.6670105373660369,0.4134958346295723,0.17586730508828566
TXNDC15,0.3859669128701051,0.37760622327217275,0.4134499237578697,0.4229608567720295
CARF,0.3862320154527996,0.3300752827244825,0.41315172962912156,0.48138699605223184
RP11-697E2.6,0.3863493296583873,0.40636005364303307,0.4130198369479183,0.3910889910171433
STIM1,0.386461773074399,0.1787082891963259,0.41289345792651927,0.7478553027336817
EMC9,0.386572027748606,0.3774966937886718,0.41276957460631813,0.4230868476788292
GPAA1,0.38685858447011223,0.4648758808750799,0.4124477616171997,0.3326629857046053
HIVEP1,0.38703766710771825,0.18229339601930597,0.41224676670981614,0.7392290643363815
SYVN1,0.38712084931063484,0.3147536068054077,0.41215343809276395,0.5020292845506449
NUPL1,0.38714536863576376,0.800201996171257,0.4121259317716557,0.09680036957151734
CLHC1,0.3873369267421056,0.358439319703055,0.41191109760245376,0.445584355613088
KMT2E-AS1,0.3873432108634458,0.36423648104684636,0.41190405170289024,0.4386165584755065
COX15,0.38750779860108064,0.5073013640437214,0.4117195528858385,0.29473396993990936
CKLF,0.3875463470309185,0.7769938250367645,0.4116763523675966,0.10958243263166666
CCDC77,0.3876457679688108,0.3028235522955794,0.4115649529761076,0.5188103503270944
SART3,0.3876829250678062,0.5413541846992571,0.4115233264421884,0.26651850175029324
MRPS36,0.3878388264184487,0.2153566548219967,0.41134871600195877,0.6668417033867962
TMX3,0.38784106310108313,0.5443693840736643,0.41134621141485,0.26410630797597495
EIF1B,0.387862977616912,0.3269660145362123,0.41132167279496146,0.48549738638080514
SLC27A3,0.3881404355339345,0.5724948337756759,0.41101111115202016,0.24222842806727032
GSS,0.38814593822546983,0.4376890917066866,0.41100495417529037,0.35883427694326364
RNF145,0.38825522002852264,0.9086090270427375,0.41088269654121257,0.04162295277852003
SLC16A1-AS1,0.3885120257398573,0.7061131472332463,0.41059553379580865,0.15112570223175337
ZNF286A,0.3885357670848343,0.16075715145706224,0.4105689955694219,0.7938296979107053
RP11-353N4.4,0.3885972982871485,0.7299738129153645,0.4105002231471006,0.1366927194827602
WASH4P,0.38867263057536106,0.23860045462484364,0.4104160403015603,0.6223287331683055
PDPR,0.38876670319556195,0.2506957709338752,0.41031093828709786,0.6008529922307468
RP11-1407O15.2,0.38908640648504633,0.21469164936846066,0.4099539418810678,0.6681848475233585
KCTD9,0.3892867389495144,0.6564831028926813,0.4097303902688471,0.1827764476627086
KLHDC10,0.3893748776947463,0.5023928607824677,0.4096320724115356,0.29895654073743905
STX16,0.3895203424167426,0.5231193333344445,0.409469856685523,0.2813992291117178
UNG,0.38962598859411357,0.3753689706501019,0.4093520827826721,0.42554163057563316
POP4,0.38977419361020516,0.3690829625644747,0.4091869182807273,0.43287600204089793
RP11-399J13.3,0.39001747380878593,0.36618122653524704,0.4089159350023921,0.4363039249746425
AC006538.4,0.3900733357616195,0.463122727971347,0.40885373573633793,0.33430390527185083
GPR137,0.3900774482082505,0.29211196987568755,0.4088491571012441,0.5344506465716395
RP11-274B21.10,0.39025435050819746,0.5420026301241205,0.40865224677631445,0.265998605997368
SLC35C2,0.39045925138179494,0.4063709492319564,0.40842428271736037,0.391077346588347
AKAP1,0.39081133382381583,0.20402748897716436,0.4080328499026827,0.6903113153837833
ADPRM,0.39082923040925255,0.562054471020144,0.40801296253077013,0.25022159311935105
ANO9,0.3909101409657223,0.258760776364507,0.40792306298211056,0.5871015545082244
PPP2R5A,0.39125345281872814,0.24895353499375736,0.40754181677200274,0.6038817026185572
TPD52L2,0.3913081255546116,0.2968743383292525,0.4074811338348396,0.5274273409814573
C12orf73,0.391425422450259,0.5085066847932589,0.40735097103541634,0.29370333349887184
RPUSD3,0.3915113663159969,0.48860836530312246,0.4072556250321914,0.31103910188594347
RP11-313P13.5,0.3916846573040159,0.5050122295378513,0.40706343988615223,0.29669810473976355
SMCHD1,0.39180964580024935,0.5799053280271751,0.40692487649274667,0.23664290104283195
RP11-686D22.8,0.3918519051882269,0.27315612745604856,0.40687803734642924,0.5635890529180146
CCDC66,0.39193543468429537,0.42593216585235105,0.4067854704025387,0.3706595613240184
DNAJC5,0.3919772835321197,0.30060876362037087,0.4067391011492302,0.5219983626164089
RP11-761N21.2,0.39208078899665755,0.3544904022955742,0.40662443654993136,0.4503955186938829
ZNF580,0.3922559006198011,0.17548408688370962,0.4064305146948945,0.7557622597789743
SLMO2,0.39295476317400657,0.2748428104928945,0.4056574425881635,0.5609156190915616
RAB6A,0.393127054162686,0.45074926343314703,0.4054670679345001,0.346064974283167
TICAM1,0.3931602685634922,0.4755552114401078,0.405430376942336,0.3227990546849022
RP5-1051J4.6,0.39334684086443494,0.6512436650139357,0.4052243334843075,0.18625648828032243
SNHG12,0.39346375817368806,0.5230042901708493,0.405095264194485,0.2814947486281667
SNRPGP2,0.3937232858345959,0.5938022416448615,0.4048088991279479,0.2263581672449318
MRPS25,0.39390069963697594,0.362426942699455,0.4046132478067299,0.44077952448649543
SP110,0.39402793216417453,0.5559941502332127,0.4044729904719129,0.2549297777251383
PDSS1,0.39413509701406024,0.36201173619455956,0.40435489027811244,0.4412773496825396
CXorf21,0.3943827998568624,0.44215399441116754,0.4040820341216542,0.3544264472226523
TIMM21,0.3945081389096273,0.37052682701900297,0.4039440326394065,0.4311803425981887
RP11-1415C14.3,0.39498062044552007,0.2401476407271125,0.4034242123230166,0.6195216756260159
ARHGAP1,0.3950631404328595,0.2318347504046437,0.4033334882972013,0.6348214657933096
MARCH8,0.3951949303739831,0.485076927173965,0.403188635250215,0.31418938222682613
ARFGAP2,0.3954773993383498,0.2694142441118242,0.402878330429514,0.5695794465654114
PRAF2,0.39556707101635735,0.29790274877928835,0.4027798684174073,0.5259254894866371
COPS7B,0.3961196357666642,0.3210928189042171,0.4021736289571151,0.49336940712470445
SNX2,0.3961401600047598,0.33643400549601704,0.4021511273398432,0.4731001137870801
PGAM1,0.396147114570091,0.32739134797516134,0.40214350301103124,0.48493280194391447
DESI1,0.3961781828788169,0.5127072305481117,0.4021094442851718,0.2901305577985252
WRB,0.39632476402609507,0.7862183523164731,0.401948790285364,0.1044568228706102
SLC4A1AP,0.3964810652223709,0.5736959250481448,0.401777548487101,0.24131823489251086
GALNT7,0.396511943358817,0.5084312602897225,0.40174372674054926,0.29376775521880977
POLD1,0.3967030215229995,0.4348939466282431,0.4015344916716315,0.3616166373202866
HAUS2,0.3967112384501793,0.5457567121031406,0.4015254962040365,0.26300091432440215
NBPF24,0.3971642123826926,0.3609567083598264,0.40102989176009207,0.4425448824374745
TBC1D20,0.39732617496755385,0.6258558206388808,0.4008528236445445,0.20352570435009917
MT-TC,0.39761894543956533,0.38520570922180053,0.400532930854606,0.41430728472208944
AC007000.11,0.3977099171323394,0.1714424537665977,0.40043357948886854,0.7658816260908945
NFU1,0.39791449090718034,0.4133988326941521,0.40021024480326634,0.38363075401546537
SPPL2A,0.3979330235068613,0.3763752509979428,0.4001900183009968,0.42437894185584274
PDPK2,0.39801176030511776,0.4074084049393719,0.4001040953630934,0.38997001563743244
CYP20A1,0.3984188965172605,0.4156521689598217,0.39966007170779017,0.38126994891687027
PLEKHA3,0.3987016000757201,0.33565650684376136,0.3993520214164582,0.47410492941470955
HERC2,0.3987834164954793,0.8441001023132991,0.39926291022560984,0.07360604708951865
UPF3A,0.39898370108782366,0.1511725204895179,0.3990448453463344,0.8205271459007951
CBX4,0.3990288429099911,0.2849510947314832,0.3989957111705906,0.5452296702047004
ZBTB33-1,0.3997098812423462,0.5336798447556051,0.39825511539768516,0.2727191986892197
STAG3L3,0.39973622716850055,0.5068060413313856,0.39822649085318307,0.2951582167932407
DEK,0.40000236227403474,0.2905994541951052,0.397937443873166,0.5367052057306215
CDK17,0.40002275344241756,0.4150146034980364,0.3979153051384284,0.3819366211022984
RP11-1096G20.5,0.40017633844305,0.20918805402539942,0.39774859382927236,0.6794631200867097
PRUNE,0.4002179701504923,0.3024511574165486,0.3977034150451741,0.5193447492004112
ELL2,0.40036043444442637,0.3428028126372594,0.3975488481544816,0.4649556234237805
EXT2,0.4003622517992511,0.3267052969609977,0.3975468767674194,0.4858438241340416
POMZP3,0.4004272255566135,0.35165324469993403,0.39747640195437345,0.45388537100252824
NSMCE1,0.40064402218215867,0.2877787026199619,0.3972413327748617,0.5409413496519316
KANSL2,0.40136682395917445,0.4198924131400795,0.3964585281288481,0.3768619723760294
MRPL12,0.40144748530219654,0.3485136991868523,0.3963712581938428,0.45778014621927016
ATG10,0.4014817474963859,0.46365481954310606,0.3963341942004657,0.33380522150573577
RP1-184J9.2,0.4015201139221475,0.3904832970229386,0.3962926941048573,0.408397538395932
EPSTI1,0.40152028033028886,0.39933558015673576,0.396292514113569,0.3986619931431802
ABHD11,0.4015256018268697,0.339200158672231,0.39628675828653126,0.46954395325949166
TMEM198B,0.40154896785193206,0.3714055037986259,0.396261486073627,0.43015166480824124
ARID3A,0.40162806504269233,0.6805710647810603,0.3961759470898528,0.16712651934989436
PEMT,0.401907758098464,0.33441641414391077,0.3958736104617753,0.47571241425581706
ZNF862,0.40196680075609637,0.23262446903395392,0.39580981468625215,0.6333446051384987
LYG2,0.4021693791183949,0.5541185992505022,0.3955909993438704,0.2563972722976025
COMMD3,0.40229351524535006,0.4795286981236042,0.39545696796530194,0.31918539670235163
APOO,0.40233222605614494,0.8196247224679856,0.39541517986266433,0.08638495038126821
TMEM129,0.40233846087948477,0.6523305997248041,0.39540844978185946,0.18553224898029294
MIR4435-1HG,0.40246277230785055,0.24957404631351393,0.3952742855545202,0.6028005797623716
NOL6,0.40252853692574375,0.2515879725682002,0.39520332525869734,0.5993101246421756
NDUFAF1,0.4025595356029875,0.4529503181758191,0.39516988157734295,0.34394943093498304
ASF1A,0.4026234221299956,0.5677926000487066,0.39510096415692486,0.24581027186467938
CHST12,0.40268912706715665,0.5201332673963097,0.3950300965373041,0.28388536813519066
AF131217.1,0.40270435911716773,0.4677084618638623,0.39501366929923437,0.33002477268816477
ENO3,0.4027096713502497,0.3483042824730371,0.395007940386087,0.4580411857686509
TMED4,0.4027745807947912,0.27190052136080983,0.39493794568768353,0.5655899596655131
ITPRIPL1,0.40277763915173803,0.5061624225110785,0.3949346480056393,0.2957100999953355
AGER,0.40294697498407095,0.30706440571392196,0.3947521002284876,0.5127705231790403
DHPS,0.40307406681814306,0.5849553271863697,0.3946151428047298,0.2328772995541637
SLC14A1,0.40323820332722704,0.3345757891359792,0.3944383289726749,0.47550548903134127
CDKN1B,0.40330456602240594,0.4072057413668385,0.3943668610890592,0.3901861073256238
MKNK2,0.4034293951054181,0.5769425876669603,0.3942324609398698,0.23886740192224457
NDUFA10,0.40350704780579905,0.22442800489540118,0.3941488753249662,0.6489229512809553
TMEM131,0.40353613962284274,0.37795451495292987,0.39411756494204514,0.42256046231502
TRIP12,0.40376691395553854,0.29362824996520304,0.3938692715123588,0.532202163286648
ZNF524,0.4038039864398163,0.49494895629218616,0.39382939792266974,0.30543958721528913
HSBP1,0.4038208526599987,0.4737121667762094,0.39381125854408155,0.3244854607524881
NGDN,0.40382687434319653,0.20461092063085168,0.393804782493454,0.6890711905498196
IKZF1,0.40395178868299797,0.5054190882910239,0.3936704644892731,0.2963483599964077
PHYH,0.40443464622621084,0.4375389926699239,0.39315164729381774,0.3589832373918775
UBE4A,0.40490201797700753,0.27564426234178996,0.39265005876111225,0.5596510431238879
ANKRD52,0.4050623493870287,0.8029815403674304,0.3924781226850006,0.09529443854287836
TMEM50B,0.40508222307600705,0.5581601054177516,0.3924568152943114,0.25324120800522143
SEH1L,0.4054550606976741,0.4784851617856797,0.3920572745541191,0.3201315255036869
SERF1B,0.4055110121525547,0.2188670593323472,0.3919973474894461,0.6598195971652752
SMAP2,0.40571194544677014,0.5380057908296478,0.3917822051001053,0.26921304977631166
ECHS1,0.40581812725801636,0.29273663315687853,0.391668557617364,0.533522926413558
TPR,0.40585667806504677,0.24447357752080676,0.39162730365045756,0.6117680721518154
QKI,0.4060151435075241,0.28791525193682826,0.39145776785358527,0.5407353283259635
MSTO2P,0.40601587846238985,0.8332880965668447,0.3914569817091302,0.07920482198120823
SBDS,0.40605367601666087,0.18451365168342718,0.39141655347445337,0.7339714960011506
RP11-742N3.1,0.40605482380850033,0.6643078026342711,0.391415325856069,0.17763064651809596
SNRNP40,0.40612853295376183,0.5559040855899944,0.3913364976582877,0.25500013412357414
SEC61A2,0.4061523891363952,0.24656422701969863,0.39131098774368017,0.6080699331535843
COPB2,0.40625114300364396,0.4782703785955543,0.39120540410666416,0.3203265160773643
AKAP8L,0.4063951667298932,0.40697255927565945,0.39105146577093586,0.39043487273282446
FBL,0.4065390659915602,0.4241779865137515,0.3908977149423222,0.37245187373477134
FRYL,0.4067186341080632,0.7333837010861851,0.39070592962413636,0.13466874614387503
DDX50,0.40675725970688836,0.3231743169782015,0.3906646871372474,0.4905631603907811
CYTH2,0.4067676614334692,0.7691664676209411,0.39065358136202355,0.11397965740889125
PRKX,0.4071349959382107,0.6653147421804014,0.3902615655409451,0.17697285326120213
FAM21B,0.4075748032382859,0.1832668699987466,0.3897926724399396,0.7369160373681714
YPEL3,0.407620770238886,0.19000801518111546,0.3897436947089976,0.7212280786497512
CTD-2521M24.9,0.4078123892357428,0.49560266848234946,0.3895395846025404,0.3048663639100995
BTBD1,0.40789827739828943,0.4081607100088711,0.3894481287549748,0.38916880326420816
TPM3,0.4079440061681946,0.7337271196541694,0.38939944348122796,0.13446542845352163
ALDH3A2,0.4079660900920784,0.3718848984961509,0.3893759337187485,0.4295914571154885
RP11-357C3.3-1,0.4081161708555595,0.4773440251644727,0.3892161967626265,0.32116850905663424
CDC37L1,0.40812853281684014,0.25366052583698334,0.3892030420516778,0.5957471115919036
CNTROB,0.40829421594815396,0.32228086951176604,0.38902677241497136,0.4917654733026181
BAP1,0.4083491195495419,0.07815851919251303,0.38896837646629007,1.1070236774445101
